caseid,task,user,end_timestamp
160,Accepted-In Progress,Daniel-Org line A2,2012-04-11T14:41:01.000000
160,Completed-Closed,Daniel-Org line A2,2012-04-11T14:41:18.000000
161,Accepted-In Progress,Lars-Org line A2,2010-10-05T13:08:44.000000
161,Accepted-Wait,Lars-Org line A2,2011-10-26T06:16:46.000000
161,Queued-Awaiting Assignment,Lars-Org line A2,2012-01-18T12:01:17.000000
161,Accepted-In Progress,Lars-Org line A2,2012-02-15T15:46:11.000000
161,Accepted-Wait,Lars-Org line A2,2012-02-15T15:50:19.000000
161,Completed-Closed,Lars-Org line A2,2012-02-23T15:25:26.000000
162,Accepted-In Progress,Michael-Org line C,2010-10-07T13:39:55.000000
162,Accepted-In Progress,Michael-Org line C,2011-10-12T15:49:01.000000
162,Completed-Closed,Michael-Org line C,2012-01-11T16:15:59.000000
163,Accepted-In Progress,Åsa-Org line C,2010-10-08T08:56:03.000000
163,Queued-Awaiting Assignment,Åsa-Org line C,2010-10-12T08:47:28.000000
163,Accepted-In Progress,Jakob-Org line C,2010-10-12T20:45:29.000000
163,Accepted-Assigned,Johan-Org line C,2010-10-12T20:54:36.000000
163,Accepted-In Progress,Johan-Org line C,2011-09-15T06:50:13.000000
163,Accepted-Assigned,Mica-Org line C,2011-12-21T11:51:20.000000
163,Completed-Closed,Mica-Org line C,2012-03-12T12:04:33.000000
164,Accepted-In Progress,Ing-Marie-Org line G4,2010-10-08T15:16:15.000000
164,Queued-Awaiting Assignment,Ing-Marie-Org line G4,2010-10-08T15:19:28.000000
164,Accepted-In Progress,Suresh-Org line G4,2012-01-26T13:06:44.000000
164,Completed-Closed,Suresh-Org line G4,2012-01-26T13:06:48.000000
166,Accepted-In Progress,Carolyn-Org line G3,2010-10-14T14:01:51.000000
166,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-10-14T14:05:01.000000
166,Accepted-In Progress,Kannan-Org line G3,2010-10-15T10:48:49.000000
166,Accepted-Assigned,Carolyn-Org line G3,2010-10-15T10:48:57.000000
166,Accepted-In Progress,Ewa-Org line G3,2012-02-04T09:54:04.000000
166,Completed-Closed,Ewa-Org line G3,2012-02-04T10:10:14.000000
167,Accepted-In Progress,Carrie-Org line A2,2010-10-14T15:44:01.000000
167,Accepted-In Progress,Carrie-Org line A2,2012-03-13T07:14:51.000000
167,Completed-Closed,Carrie-Org line A2,2012-03-13T07:16:12.000000
168,Accepted-In Progress,Carolyn-Org line G3,2010-10-19T13:04:28.000000
168,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-10-19T13:20:45.000000
168,Accepted-In Progress,Kannan-Org line G3,2010-10-19T15:13:27.000000
168,Accepted-Assigned,Carolyn-Org line G3,2010-10-19T15:13:34.000000
168,Accepted-In Progress,Ewa-Org line G3,2012-01-30T12:01:53.000000
168,Completed-Closed,Ewa-Org line G3,2012-01-30T12:02:08.000000
169,Accepted-In Progress,Carolyn-Org line G3,2010-10-19T16:24:16.000000
169,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-10-19T16:28:44.000000
169,Accepted-In Progress,Kannan-Org line G3,2010-10-20T15:19:49.000000
169,Accepted-Assigned,Carolyn-Org line G3,2010-10-20T15:20:10.000000
169,Accepted-In Progress,Ewa-Org line G3,2012-02-04T10:12:14.000000
169,Completed-Closed,Ewa-Org line G3,2012-02-04T11:30:55.000000
170,Accepted-In Progress,Fredrik-Org line A2,2010-10-25T11:53:47.000000
170,Accepted-In Progress,Fredrik-Org line A2,2011-10-05T21:07:51.000000
170,Queued-Awaiting Assignment,Fredrik-Org line A2,2011-10-05T21:07:59.000000
170,Accepted-In Progress,Fredrik-Org line A2,2011-10-06T18:05:33.000000
170,Accepted-Assigned,Joakim-Org line A2,2011-12-06T20:31:33.000000
170,Completed-Closed,Joakim-Org line A2,2012-01-04T12:52:57.000000
171,Accepted-In Progress,Rune-Org line A2,2010-10-25T13:20:49.000000
171,Accepted-Wait,Rune-Org line A2,2010-10-25T13:40:53.000000
171,Completed-Closed,Rune-Org line A2,2012-05-15T14:27:14.000000
172,Accepted-In Progress,Tomas-Org line A2,2010-10-26T07:14:34.000000
172,Completed-Closed,Tomas-Org line A2,2012-05-29T08:24:46.000000
173,Accepted-In Progress,Åsa-Org line C,2010-10-29T09:39:08.000000
173,Queued-Awaiting Assignment,Åsa-Org line C,2010-10-29T09:44:24.000000
173,Accepted-In Progress,Jonas-Org line C,2010-11-01T07:37:07.000000
173,Queued-Awaiting Assignment,Anna-Org line C,2010-11-01T10:00:46.000000
173,Accepted-In Progress,Anna-Org line C,2011-09-08T09:19:39.000000
173,Accepted-Wait,Anna-Org line C,2011-09-08T09:19:45.000000
173,Accepted-In Progress,Anna-Org line C,2012-02-01T13:00:34.000000
173,Completed-Closed,Anna-Org line C,2012-02-01T13:00:54.000000
174,Accepted-In Progress,Viktoria-Org line G4,2010-11-03T07:04:02.000000
174,Accepted-Wait,Viktoria-Org line G4,2010-11-03T08:52:09.000000
174,Queued-Awaiting Assignment,Viktoria-Org line G4,2010-11-24T12:41:08.000000
174,Accepted-In Progress,Michael-Org line A2,2010-11-24T12:50:59.000000
174,Accepted-Wait,Michael-Org line A2,2010-11-24T12:51:02.000000
174,Queued-Awaiting Assignment,Viktoria-Org line G4,2010-11-24T13:08:53.000000
174,Accepted-In Progress,Michael-Org line A2,2010-11-24T13:11:07.000000
174,Accepted-Wait,Michael-Org line A2,2010-11-24T13:11:10.000000
174,Queued-Awaiting Assignment,Viktoria-Org line G4,2010-11-25T13:37:13.000000
174,Accepted-In Progress,Viktoria-Org line G4,2010-11-25T13:38:42.000000
174,Accepted-Wait,Viktoria-Org line G4,2010-11-25T13:40:20.000000
174,Accepted-In Progress,Gustav-Org line G4,2012-02-21T14:15:29.000000
174,Completed-Closed,Gustav-Org line G4,2012-02-21T14:15:31.000000
175,Accepted-In Progress,Edo-Org line C,2010-11-02T12:25:54.000000
175,Accepted-Assigned,Edo-Org line C,2010-11-02T12:26:39.000000
175,Accepted-In Progress,Henrik-Org line C,2012-02-17T14:42:14.000000
175,Completed-Closed,Henrik-Org line C,2012-02-17T14:42:16.000000
176,Accepted-In Progress,Jonas-Org line V2,2010-11-03T10:05:57.000000
176,Accepted-Wait,Jonas-Org line V2,2011-03-01T13:29:00.000000
176,Accepted-In Progress,Jonas-Org line V2,2011-09-30T10:08:50.000000
176,Completed-Closed,Jonas-Org line V2,2012-03-19T11:14:32.000000
178,Accepted-In Progress,Carolyn-Org line G3,2010-11-09T06:48:53.000000
178,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-11-09T06:51:35.000000
178,Accepted-In Progress,Kannan-Org line G3,2010-11-09T08:48:16.000000
178,Accepted-Assigned,Carolyn-Org line G3,2010-11-09T08:48:31.000000
178,Accepted-In Progress,Ewa-Org line G3,2012-02-04T11:31:11.000000
178,Completed-Closed,Ewa-Org line G3,2012-02-04T11:32:21.000000
179,Accepted-In Progress,Gustav-Org line G4,2010-11-10T09:48:43.000000
179,Completed-Closed,Gustav-Org line G4,2010-12-29T09:30:03.000000
179,Accepted-In Progress,Gustav-Org line G4,2010-12-29T09:37:12.000000
179,Accepted-In Progress,Gustav-Org line G4,2012-02-21T14:25:02.000000
179,Completed-Closed,Gustav-Org line G4,2012-02-21T14:25:20.000000
180,Accepted-In Progress,Carolyn-Org line G3,2010-11-11T05:01:36.000000
180,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-11-11T05:04:54.000000
180,Accepted-In Progress,Santhosh-Org line G3,2010-11-11T10:08:22.000000
180,Accepted-Wait,Santhosh-Org line G3,2010-11-11T10:28:52.000000
180,Accepted-In Progress,Kannan-Org line G3,2010-11-11T10:37:00.000000
180,Accepted-Assigned,Kannan-Org line G3,2010-11-11T10:37:15.000000
180,Accepted-Assigned,Carolyn-Org line G3,2010-11-11T13:37:07.000000
180,Accepted-In Progress,Ewa-Org line G3,2012-02-04T11:32:39.000000
180,Completed-Closed,Ewa-Org line G3,2012-02-04T11:36:16.000000
181,Accepted-In Progress,Suresh-Org line G4,2010-11-12T07:55:20.000000
181,Accepted-In Progress,Suresh-Org line G4,2012-01-26T13:13:48.000000
181,Completed-Closed,Suresh-Org line G4,2012-01-26T13:13:50.000000
184,Accepted-In Progress,Carrie-Org line A2,2010-11-19T14:29:24.000000
184,Accepted-In Progress,Carrie-Org line A2,2012-03-13T08:57:01.000000
184,Completed-Closed,Carrie-Org line A2,2012-03-13T08:58:33.000000
185,Accepted-In Progress,Viktoria-Org line G4,2010-11-19T17:20:40.000000
185,Queued-Awaiting Assignment,Viktoria-Org line G4,2010-11-19T17:25:24.000000
185,Accepted-In Progress,Gustav-Org line G4,2012-02-06T11:47:02.000000
185,Accepted-Assigned,David-Org line G4,2012-02-06T11:47:29.000000
185,Accepted-In Progress,Gustav-Org line G4,2012-02-06T11:47:52.000000
185,Accepted-Assigned,David-Org line G4,2012-02-06T11:48:30.000000
185,Accepted-In Progress,Gustav-Org line G4,2012-03-06T14:07:15.000000
185,Completed-Closed,Gustav-Org line G4,2012-03-06T14:07:20.000000
186,Accepted-In Progress,Carolyn-Org line G3,2010-11-22T13:20:07.000000
186,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-11-22T13:23:19.000000
186,Accepted-In Progress,Santhosh-Org line G3,2010-11-22T13:25:19.000000
186,Accepted-Assigned,Carolyn-Org line G3,2010-11-22T13:27:37.000000
186,Accepted-In Progress,Ewa-Org line G3,2012-02-04T12:13:58.000000
186,Completed-Closed,Ewa-Org line G3,2012-02-04T12:20:09.000000
187,Accepted-In Progress,Per-Org line C,2010-11-24T08:02:16.000000
187,Completed-Closed,Per-Org line C,2012-02-29T10:56:20.000000
188,Accepted-In Progress,Carolyn-Org line G3,2010-11-24T09:01:08.000000
188,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-11-24T09:14:44.000000
188,Accepted-In Progress,Santhosh-Org line G3,2010-11-24T11:45:45.000000
188,Accepted-Assigned,Carolyn-Org line G3,2010-11-24T11:47:40.000000
188,Accepted-In Progress,Ewa-Org line G3,2012-01-04T15:51:02.000000
188,Completed-Closed,Ewa-Org line G3,2012-01-04T15:51:12.000000
189,Accepted-In Progress,Helene-Org line G4,2010-11-24T10:46:46.000000
189,Completed-Closed,Helene-Org line G4,2012-01-16T14:16:01.000000
190,Accepted-In Progress,Carolyn-Org line G3,2010-11-24T11:31:32.000000
190,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-11-24T11:34:29.000000
190,Accepted-In Progress,Santhosh-Org line G3,2010-11-24T11:38:49.000000
190,Accepted-Assigned,Carolyn-Org line G3,2010-11-24T11:42:34.000000
190,Queued-Awaiting Assignment,Hannes-Org line A2,2011-04-11T16:26:27.000000
190,Accepted-Assigned,Y-Org line A2,2011-04-11T16:26:46.000000
190,Accepted-In Progress,Y-Org line A2,2011-04-18T13:00:15.000000
190,Queued-Awaiting Assignment,Carolyn-Org line G3,2011-04-18T13:01:38.000000
190,Accepted-In Progress,Padmanabha-Org line G3,2011-04-18T15:04:51.000000
190,Accepted-Assigned,Carolyn-Org line G3,2011-04-18T15:04:58.000000
190,Queued-Awaiting Assignment,Hannes-Org line A2,2011-05-06T04:45:59.000000
190,Accepted-In Progress,Padmanabha-Org line G3,2011-05-06T04:46:29.000000
190,Accepted-In Progress,Hannes-Org line A2,2011-05-06T04:47:45.000000
190,Accepted-In Progress,Padmanabha-Org line A2,2011-05-06T04:48:03.000000
190,Accepted-Assigned,Jayalakshmi-Org line A2,2011-05-06T04:50:21.000000
190,Accepted-Assigned,Y-Org line A2,2011-05-09T06:21:40.000000
190,Accepted-In Progress,Y-Org line A2,2011-06-13T13:29:37.000000
190,Queued-Awaiting Assignment,Carolyn-Org line G3,2011-06-13T13:49:48.000000
190,Accepted-In Progress,Santhosh-Org line G3,2011-06-16T10:10:47.000000
190,Accepted-Assigned,Carolyn-Org line G3,2011-06-16T10:10:56.000000
190,Accepted-In Progress,Ewa-Org line G3,2012-02-04T12:24:08.000000
190,Completed-Closed,Ewa-Org line G3,2012-02-04T12:26:48.000000
191,Accepted-In Progress,Carolyn-Org line G3,2010-11-25T04:58:54.000000
191,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-11-25T05:03:30.000000
191,Accepted-In Progress,Kannan-Org line G3,2010-11-25T06:53:36.000000
191,Accepted-Assigned,Carolyn-Org line G3,2010-11-25T07:05:55.000000
191,Accepted-In Progress,Ewa-Org line G3,2012-02-02T21:09:52.000000
191,Completed-Closed,Ewa-Org line G3,2012-02-02T21:10:35.000000
192,Accepted-In Progress,Carolyn-Org line G3,2010-11-25T08:31:24.000000
192,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-11-25T08:34:52.000000
192,Accepted-In Progress,Kannan-Org line G3,2010-11-25T08:45:05.000000
192,Accepted-Assigned,Carolyn-Org line G3,2010-11-25T08:45:12.000000
192,Accepted-In Progress,Ewa-Org line G3,2012-02-04T12:27:30.000000
192,Completed-Closed,Ewa-Org line G3,2012-02-04T12:41:46.000000
193,Accepted-In Progress,Eric-Org line G4,2010-11-25T10:34:35.000000
193,Accepted-Wait,Eric-Org line G4,2011-05-04T06:24:58.000000
193,Completed-Closed,Eric-Org line G4,2012-02-14T20:05:03.000000
195,Accepted-In Progress,Carolyn-Org line G3,2010-12-03T11:08:38.000000
195,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-12-03T11:14:56.000000
195,Accepted-In Progress,Santhosh-Org line G3,2010-12-03T12:43:00.000000
195,Accepted-Assigned,Carolyn-Org line G3,2010-12-03T12:45:20.000000
195,Accepted-In Progress,Ewa-Org line G3,2012-01-30T12:03:34.000000
195,Completed-Closed,Ewa-Org line G3,2012-01-30T12:04:09.000000
196,Accepted-In Progress,Carolyn-Org line G3,2010-12-03T12:29:18.000000
196,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-12-03T12:37:26.000000
196,Accepted-In Progress,Santhosh-Org line A2,2010-12-03T12:40:54.000000
196,Accepted-Assigned,Carolyn-Org line A2,2010-12-03T12:42:46.000000
196,Accepted-In Progress,Ewa-Org line A2,2012-02-06T14:55:32.000000
196,Completed-Closed,Ewa-Org line A2,2012-02-06T14:57:04.000000
197,Accepted-In Progress,Carolyn-Org line G3,2010-12-06T13:34:32.000000
197,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-12-06T13:45:25.000000
197,Accepted-In Progress,Kannan-Org line G3,2010-12-14T10:26:54.000000
197,Accepted-Assigned,Carolyn-Org line G3,2010-12-14T10:26:59.000000
197,Accepted-Assigned,Ewa-Org line G3,2012-01-30T11:47:32.000000
197,Accepted-In Progress,Ewa-Org line G3,2012-01-30T11:47:33.000000
197,Completed-Closed,Ewa-Org line G3,2012-01-30T11:50:23.000000
198,Accepted-In Progress,Nicolas-Org line C,2010-12-06T18:10:24.000000
198,Completed-Closed,Nicolas-Org line C,2012-03-19T13:29:13.000000
199,Accepted-In Progress,Roland-Org line G4,2010-12-07T13:24:36.000000
199,Accepted-Wait,Roland-Org line G4,2011-01-18T09:59:26.000000
199,Accepted-In Progress,Roland-Org line G4,2011-01-26T06:48:18.000000
199,Accepted-Wait,Roland-Org line G4,2011-04-28T06:46:03.000000
199,Completed-Closed,Roland-Org line G4,2012-01-26T09:47:59.000000
200,Accepted-In Progress,Anna-Org line C,2010-12-08T09:23:06.000000
200,Queued-Awaiting Assignment,Anna-Org line C,2010-12-08T09:58:04.000000
200,Accepted-In Progress,Anna-Org line C,2011-09-08T09:18:39.000000
200,Accepted-Wait,Anna-Org line C,2011-09-08T09:19:27.000000
200,Completed-Closed,Anna-Org line C,2012-02-01T13:02:04.000000
201,Accepted-In Progress,Carolyn-Org line G3,2010-12-08T15:24:58.000000
201,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-12-09T07:44:34.000000
201,Accepted-In Progress,Santhosh-Org line G3,2010-12-09T11:10:24.000000
201,Accepted-Assigned,Carolyn-Org line G3,2010-12-09T11:12:29.000000
201,Accepted-In Progress,Ewa-Org line G3,2012-02-06T15:03:20.000000
201,Completed-Closed,Ewa-Org line G3,2012-02-06T15:06:11.000000
202,Accepted-In Progress,Gustav-Org line G4,2010-12-13T07:41:40.000000
202,Accepted-In Progress,Gustav-Org line G4,2011-08-26T11:58:26.000000
202,Accepted-Assigned,Marco-Org line G4,2012-01-30T12:41:27.000000
202,Accepted-Wait,Marco-Org line G4,2012-02-01T07:57:23.000000
202,Completed-Closed,Marco-Org line G4,2012-02-01T09:47:23.000000
203,Accepted-In Progress,Carolyn-Org line G3,2010-12-14T09:22:05.000000
203,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-12-14T09:30:06.000000
203,Accepted-In Progress,Kannan-Org line G3,2010-12-14T10:23:22.000000
203,Accepted-Assigned,Carolyn-Org line G3,2010-12-14T10:23:27.000000
203,Queued-Awaiting Assignment,Hannes-Org line A2,2011-04-07T10:49:36.000000
203,Accepted-Assigned,Jayalakshmi-Org line A2,2011-04-07T10:53:08.000000
203,Accepted-Wait,Jayalakshmi-Org line A2,2011-04-07T11:17:37.000000
203,Accepted-Assigned,Y-Org line A2,2011-04-11T07:42:33.000000
203,Accepted-In Progress,Y-Org line A2,2011-04-11T07:52:14.000000
203,Accepted-Wait,Y-Org line A2,2011-04-11T07:55:03.000000
203,Queued-Awaiting Assignment,Carolyn-Org line G3,2011-04-11T09:54:44.000000
203,Accepted-In Progress,Padmanabha-Org line G3,2011-04-11T10:25:36.000000
203,Accepted-Assigned,Carolyn-Org line G3,2011-04-11T10:25:47.000000
203,Accepted-In Progress,Ewa-Org line G3,2012-02-06T15:06:34.000000
203,Completed-Closed,Ewa-Org line G3,2012-02-06T15:07:49.000000
205,Accepted-In Progress,Tord-Org line G4,2010-12-16T08:28:03.000000
205,Completed-Closed,Tord-Org line G4,2012-01-24T13:01:49.000000
206,Accepted-In Progress,Abhinav-Org line A2,2010-12-16T10:11:54.000000
206,Accepted-Wait,Abhinav-Org line A2,2010-12-16T10:12:33.000000
206,Completed-Closed,Abhinav-Org line A2,2012-01-06T09:27:49.000000
207,Accepted-In Progress,Katarina-Org line G4,2010-12-16T10:55:48.000000
207,Accepted-Wait,Katarina-Org line G4,2011-03-21T16:11:52.000000
207,Completed-Closed,Katarina-Org line G4,2012-02-29T13:38:04.000000
208,Accepted-In Progress,Carolyn-Org line G3,2010-12-20T12:58:13.000000
208,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-12-20T13:01:14.000000
208,Accepted-In Progress,Padmanabha-Org line G3,2010-12-21T15:01:57.000000
208,Accepted-Assigned,Carolyn-Org line G3,2010-12-21T15:02:11.000000
208,Accepted-In Progress,Ewa-Org line G3,2012-01-30T12:59:16.000000
208,Completed-Closed,Ewa-Org line G3,2012-01-30T13:07:31.000000
209,Accepted-In Progress,Carolyn-Org line G3,2010-12-21T16:08:01.000000
209,Queued-Awaiting Assignment,Carolyn-Org line G3,2010-12-21T16:22:42.000000
209,Accepted-In Progress,Padmanabha-Org line A2,2010-12-23T10:20:20.000000
209,Accepted-Assigned,Padmanabha-Org line A2,2010-12-23T10:22:21.000000
209,Accepted-Assigned,Carolyn-Org line A2,2010-12-23T10:22:22.000000
209,Accepted-In Progress,Ewa-Org line A2,2012-01-30T11:55:06.000000
209,Completed-Closed,Ewa-Org line A2,2012-01-30T11:56:15.000000
210,Accepted-In Progress,Bengt-Org line C,2010-12-22T12:09:10.000000
210,Accepted-Assigned,Bengt-Org line C,2010-12-22T12:16:21.000000
210,Accepted-In Progress,Bengt-Org line C,2011-08-31T09:03:38.000000
210,Completed-Closed,Bengt-Org line C,2012-04-02T08:35:12.000000
214,Accepted-In Progress,Ian-Org line A2,2010-12-28T13:28:04.000000
214,Accepted-Wait,Ian-Org line A2,2010-12-28T13:28:11.000000
214,Accepted-Wait,Ian-Org line A2,2011-01-03T07:41:42.000000
214,Accepted-In Progress,Ian-Org line A2,2011-01-28T15:48:20.000000
214,Accepted-Wait,Ian-Org line A2,2011-03-31T08:34:29.000000
214,Accepted-In Progress,Ian-Org line A2,2011-04-06T11:16:21.000000
214,Accepted-Assigned,Ian-Org line A2,2011-06-29T14:04:50.000000
214,Accepted-Assigned,Peter-Org line A2,2011-08-15T13:28:38.000000
214,Accepted-In Progress,Peter-Org line A2,2011-09-09T10:59:20.000000
214,Accepted-In Progress,Andrew-Org line A2,2012-05-17T10:45:05.000000
214,Completed-Closed,Andrew-Org line A2,2012-05-17T10:45:59.000000
216,Accepted-In Progress,Fredrik-Org line A2,2011-01-03T11:13:54.000000
216,Accepted-Wait,Fredrik-Org line A2,2011-01-03T11:18:45.000000
216,Accepted-In Progress,Fredrik-Org line A2,2011-06-27T10:32:42.000000
216,Accepted-Wait,Fredrik-Org line A2,2011-06-27T10:32:59.000000
216,Accepted-Wait,Fredrik-Org line A2,2011-06-27T10:34:53.000000
216,Completed-Closed,Fredrik-Org line A2,2012-01-12T12:31:37.000000
217,Accepted-In Progress,Carolyn-Org line G3,2011-01-05T21:06:32.000000
217,Queued-Awaiting Assignment,Carolyn-Org line G3,2011-01-05T21:21:19.000000
217,Accepted-In Progress,Padmanabha-Org line G3,2011-01-06T09:17:16.000000
217,Accepted-Assigned,Carolyn-Org line G3,2011-01-06T09:20:30.000000
217,Accepted-In Progress,Ewa-Org line G3,2012-02-06T15:12:42.000000
217,Completed-Closed,Ewa-Org line G3,2012-02-06T15:17:25.000000
218,Accepted-In Progress,Carolyn-Org line G3,2011-01-05T21:24:55.000000
218,Queued-Awaiting Assignment,Carolyn-Org line G3,2011-01-05T21:25:49.000000
218,Accepted-In Progress,Padmanabha-Org line G3,2011-01-06T09:24:26.000000
218,Accepted-Assigned,Carolyn-Org line G3,2011-01-06T09:24:39.000000
218,Accepted-In Progress,Ewa-Org line G3,2012-02-06T15:19:29.000000
218,Completed-Closed,Ewa-Org line G3,2012-02-06T15:22:02.000000
219,Accepted-In Progress,Fredrik-Org line C,2011-01-10T18:01:33.000000
219,Completed-Closed,Fredrik-Org line C,2012-05-22T16:06:56.000000
220,Accepted-In Progress,Eric-Org line G4,2011-01-12T15:59:25.000000
220,Accepted-Wait,Eric-Org line G4,2011-05-04T06:20:36.000000
220,Completed-Closed,Eric-Org line G4,2012-01-09T09:16:26.000000
221,Accepted-In Progress,Agneta-Org line A2,2011-01-13T09:01:34.000000
221,Completed-Closed,Agneta-Org line A2,2012-01-10T11:24:45.000000
222,Accepted-In Progress,Per-Org line G4,2011-01-14T12:10:28.000000
222,Accepted-Wait,Per-Org line G4,2011-01-14T13:54:33.000000
222,Completed-Closed,Per-Org line G4,2012-02-29T14:27:57.000000
224,Accepted-In Progress,Virginie-Org line C,2011-01-17T10:12:41.000000
224,Completed-Closed,Virginie-Org line C,2012-01-06T16:48:18.000000
225,Accepted-In Progress,Ing-Marie-Org line G4,2011-01-18T09:35:34.000000
225,Queued-Awaiting Assignment,Ing-Marie-Org line G4,2011-01-18T09:46:33.000000
225,Accepted-In Progress,Suresh-Org line G4,2012-02-01T11:02:01.000000
225,Completed-Closed,Suresh-Org line G4,2012-03-01T09:35:17.000000
229,Accepted-In Progress,Ann-Org line A2,2011-01-24T09:44:16.000000
229,Accepted-Wait,Ann-Org line A2,2011-12-16T09:31:22.000000
229,Completed-Closed,Ann-Org line A2,2012-03-30T11:22:49.000000
230,Accepted-In Progress,Per-Org line C,2011-01-26T09:09:40.000000
230,Accepted-Assigned,Per-Org line C,2011-05-03T07:37:30.000000
230,Accepted-In Progress,Per-Org line C,2011-06-30T09:05:09.000000
230,Completed-Closed,Per-Org line C,2011-06-30T09:05:10.000000
230,Accepted-In Progress,Mikael-Org line C,2011-12-07T14:57:44.000000
230,Accepted-Assigned,Erik-Org line C,2011-12-07T14:59:59.000000
230,Accepted-In Progress,Erik-Org line C,2011-12-08T08:23:44.000000
230,Accepted-Wait,Erik-Org line C,2012-01-03T14:24:34.000000
230,Completed-Closed,Erik-Org line C,2012-05-07T10:24:46.000000
231,Accepted-In Progress,Ann-Org line A2,2011-01-27T08:36:28.000000
231,Accepted-Wait,Ann-Org line A2,2011-12-16T09:31:05.000000
231,Completed-Closed,Ann-Org line A2,2012-05-28T08:34:01.000000
232,Accepted-In Progress,Carolyn-Org line G3,2011-01-31T10:53:06.000000
232,Accepted-Wait,Carolyn-Org line G3,2011-01-31T10:56:41.000000
232,Queued-Awaiting Assignment,Carolyn-Org line G3,2011-01-31T11:44:27.000000
232,Accepted-In Progress,Santhosh-Org line G3,2011-01-31T11:50:48.000000
232,Accepted-Assigned,Carolyn-Org line G3,2011-01-31T11:54:11.000000
232,Accepted-In Progress,Ewa-Org line G3,2012-02-02T21:12:41.000000
232,Completed-Closed,Ewa-Org line G3,2012-02-02T21:15:00.000000
233,Accepted-In Progress,Carolyn-Org line G3,2011-02-01T11:17:44.000000
233,Queued-Awaiting Assignment,Carolyn-Org line G3,2011-02-01T11:21:09.000000
233,Accepted-In Progress,Santhosh-Org line G3,2011-02-01T11:31:33.000000
233,Accepted-Assigned,Carolyn-Org line G3,2011-02-01T11:33:47.000000
233,Accepted-In Progress,Ewa-Org line G3,2012-02-06T15:26:06.000000
233,Completed-Closed,Ewa-Org line G3,2012-02-06T15:33:44.000000
234,Accepted-In Progress,Carolyn-Org line G3,2011-02-02T04:11:29.000000
234,Queued-Awaiting Assignment,Carolyn-Org line G3,2011-02-02T04:16:19.000000
234,Accepted-In Progress,Santhosh-Org line G3,2011-02-02T10:17:33.000000
234,Accepted-Assigned,Carolyn-Org line G3,2011-02-02T10:20:56.000000
234,Accepted-In Progress,Ewa-Org line G3,2012-02-06T15:17:39.000000
234,Completed-Closed,Ewa-Org line G3,2012-02-06T15:19:18.000000
236,Accepted-In Progress,Nagaraj-Org line C,2011-02-03T07:46:37.000000
236,Accepted-Assigned,Nagaraj-Org line C,2011-08-31T08:19:47.000000
236,Accepted-Wait,Nagaraj-Org line C,2011-09-05T05:42:45.000000
236,Completed-Closed,Nagaraj-Org line C,2011-09-15T07:03:05.000000
236,Accepted-In Progress,Kelly-Org line C,2011-11-23T02:06:00.000000
236,Queued-Awaiting Assignment,Denis-Org line C,2011-11-23T02:07:23.000000
236,Accepted-In Progress,Nagaraj-Org line C,2011-11-23T04:34:05.000000
236,Accepted-Wait,Nagaraj-Org line C,2011-11-23T04:34:17.000000
236,Queued-Awaiting Assignment,Rafal-Org line C,2011-11-23T06:01:26.000000
236,Queued-Awaiting Assignment,Pranesh-Org line C,2011-12-01T07:21:50.000000
236,Accepted-In Progress,Nagaraj-Org line C,2012-02-01T11:46:08.000000
236,Queued-Awaiting Assignment,Denis-Org line C,2012-02-01T11:46:34.000000
236,Accepted-In Progress,Nagaraj-Org line C,2012-02-01T11:46:35.000000
236,Queued-Awaiting Assignment,Denis-Org line C,2012-02-01T11:46:52.000000
236,Accepted-In Progress,P-Org line C,2012-02-20T05:22:51.000000
236,Accepted-Wait,P-Org line C,2012-02-20T06:15:14.000000
236,Queued-Awaiting Assignment,Rafal-Org line C,2012-02-21T09:23:12.000000
236,Accepted-In Progress,Rafal-Org line C,2012-02-21T11:46:17.000000
236,Queued-Awaiting Assignment,Denis-Org line C,2012-02-21T11:48:45.000000
236,Accepted-In Progress,P-Org line C,2012-02-21T12:05:44.000000
236,Completed-Closed,P-Org line C,2012-02-21T12:11:24.000000
236,Accepted-In Progress,Anna-Org line C,2012-02-22T08:35:04.000000
236,Queued-Awaiting Assignment,Denis-Org line C,2012-02-22T08:38:05.000000
236,Accepted-In Progress,P-Org line B,2012-02-22T11:32:16.000000
236,Queued-Awaiting Assignment,Denis-Org line C,2012-02-22T11:33:12.000000
236,Accepted-In Progress,P-Org line C,2012-02-22T11:33:56.000000
236,Accepted-Assigned,David-Org line C,2012-02-22T11:34:25.000000
