caseid,task,user,end_timestamp
235,T10 Determine necessity to stop indication,Resource11,2010-11-01T11:21:48.593000
235,T02 Check confirmation of receipt,Resource19,2010-11-01T11:40:15.155000
235,T04 Determine confirmation of receipt,Resource19,2010-11-01T11:52:53.315000
235,T05 Print and send confirmation of receipt,Resource20,2010-11-03T07:46:13.204000
236,Confirmation of receipt,Resource11,2010-11-01T11:46:24.892000
236,T06 Determine necessity of stop advice,Resource11,2010-11-01T11:46:55.737000
236,T10 Determine necessity to stop indication,Resource11,2010-11-01T11:47:52.420000
236,T02 Check confirmation of receipt,Resource19,2010-11-04T09:29:40.881000
236,T04 Determine confirmation of receipt,Resource19,2010-11-09T10:20:01.131000
236,T05 Print and send confirmation of receipt,Resource20,2010-11-11T11:53:21.394000
238,Confirmation of receipt,admin2,2010-12-20T11:10:34.164000
241,Confirmation of receipt,Resource01,2010-11-02T11:42:19.582000
241,T06 Determine necessity of stop advice,Resource01,2010-11-02T11:45:03.277000
241,T10 Determine necessity to stop indication,Resource01,2010-11-02T11:46:01.076000
241,T02 Check confirmation of receipt,Resource19,2010-11-04T09:01:23.772000
241,T04 Determine confirmation of receipt,Resource19,2010-11-04T14:27:23.404000
241,T05 Print and send confirmation of receipt,Resource20,2010-11-11T11:52:39.426000
242,Confirmation of receipt,Resource11,2010-11-03T06:29:21.044000
242,T06 Determine necessity of stop advice,Resource11,2010-11-03T06:29:43.407000
242,T10 Determine necessity to stop indication,Resource11,2010-11-03T06:34:41.207000
242,T02 Check confirmation of receipt,Resource11,2010-11-03T06:43:45.093000
242,T03 Adjust confirmation of receipt,Resource11,2010-11-03T06:52:15.597000
242,T02 Check confirmation of receipt,Resource19,2010-11-04T09:25:04.170000
242,T04 Determine confirmation of receipt,Resource10,2010-11-11T13:56:32.965000
242,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:06:20.910000
243,Confirmation of receipt,Resource11,2010-11-03T06:58:51.869000
243,T06 Determine necessity of stop advice,Resource11,2010-11-03T06:59:55.594000
243,T10 Determine necessity to stop indication,Resource11,2010-11-03T07:00:44.893000
243,T02 Check confirmation of receipt,Resource19,2010-11-04T09:20:57.159000
243,T04 Determine confirmation of receipt,Resource10,2010-11-11T13:38:59.844000
243,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:20:22.813000
245,Confirmation of receipt,Resource11,2010-11-08T09:25:51.042000
245,T06 Determine necessity of stop advice,Resource11,2010-11-08T09:26:14.161000
245,T10 Determine necessity to stop indication,Resource11,2010-11-08T09:26:42.087000
245,T02 Check confirmation of receipt,Resource24,2010-11-26T07:56:40.517000
245,T04 Determine confirmation of receipt,Resource07,2010-11-26T14:42:09.276000
245,T05 Print and send confirmation of receipt,Resource07,2010-11-26T14:47:51.848000
246,Confirmation of receipt,Resource11,2010-11-04T07:33:20.405000
246,T06 Determine necessity of stop advice,Resource11,2010-11-04T07:33:48.717000
246,T10 Determine necessity to stop indication,Resource11,2010-11-04T07:34:22.793000
246,T02 Check confirmation of receipt,Resource19,2010-11-04T09:33:02.334000
246,T04 Determine confirmation of receipt,Resource19,2010-11-04T10:51:09.059000
246,T05 Print and send confirmation of receipt,Resource27,2010-11-04T12:46:12.386000
248,Confirmation of receipt,Resource11,2010-11-08T08:58:52.315000
248,T06 Determine necessity of stop advice,Resource11,2010-11-08T08:59:08.857000
248,T10 Determine necessity to stop indication,Resource11,2010-11-08T08:59:43.904000
248,T02 Check confirmation of receipt,Resource32,2010-11-25T14:51:46.498000
248,T04 Determine confirmation of receipt,Resource10,2010-12-01T09:14:30.086000
248,T05 Print and send confirmation of receipt,Resource07,2010-12-03T12:34:06.358000
249,Confirmation of receipt,Resource08,2010-11-05T10:42:28.549000
249,T02 Check confirmation of receipt,Resource24,2010-11-09T14:56:48.464000
249,T04 Determine confirmation of receipt,Resource10,2010-11-12T13:48:36.475000
249,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:23:00.561000
249,T06 Determine necessity of stop advice,Resource09,2010-11-17T11:06:19.161000
249,T10 Determine necessity to stop indication,Resource09,2010-11-17T11:06:46.426000
250,Confirmation of receipt,Resource08,2010-11-05T07:58:23.197000
250,T02 Check confirmation of receipt,Resource24,2010-11-05T08:39:29.677000
250,T03 Adjust confirmation of receipt,Resource08,2010-11-05T10:22:11.329000
250,T02 Check confirmation of receipt,Resource24,2010-11-09T14:45:27.109000
250,T04 Determine confirmation of receipt,Resource10,2010-11-12T14:02:26.576000
250,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:29:07.375000
250,T06 Determine necessity of stop advice,Resource08,2010-11-18T11:24:28.715000
250,T10 Determine necessity to stop indication,Resource08,2010-11-18T11:24:43.413000
251,Confirmation of receipt,Resource05,2010-11-09T07:46:13.078000
251,T06 Determine necessity of stop advice,Resource05,2010-11-09T07:49:59.813000
251,T10 Determine necessity to stop indication,Resource05,2010-11-09T07:51:09.549000
251,T02 Check confirmation of receipt,Resource24,2010-11-09T13:23:14.328000
251,T04 Determine confirmation of receipt,Resource10,2010-11-12T13:52:24.857000
251,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:28:14.641000
252,Confirmation of receipt,Resource09,2010-11-04T14:18:51.161000
252,T02 Check confirmation of receipt,Resource09,2010-11-09T07:41:47.429000
252,T06 Determine necessity of stop advice,Resource09,2010-11-09T07:58:12.628000
252,T03 Adjust confirmation of receipt,Resource09,2010-11-16T11:26:36.800000
252,T02 Check confirmation of receipt,Resource09,2010-11-16T12:56:09.421000
252,T03 Adjust confirmation of receipt,Resource09,2010-11-16T12:56:45.290000
252,T02 Check confirmation of receipt,Resource19,2010-11-17T12:43:42.511000
252,T04 Determine confirmation of receipt,Resource10,2010-11-22T07:30:48.002000
252,T05 Print and send confirmation of receipt,admin1,2010-11-30T08:02:53.720000
252,T07-5 Draft intern advice aspect 5,admin2,2010-12-20T11:38:27.652000
253,Confirmation of receipt,admin2,2010-12-20T11:49:40.212000
255,Confirmation of receipt,Resource05,2010-11-09T08:38:24.169000
255,T06 Determine necessity of stop advice,Resource05,2010-11-09T08:39:15.034000
255,T10 Determine necessity to stop indication,Resource05,2010-11-09T08:43:28.490000
255,T02 Check confirmation of receipt,Resource24,2010-11-09T13:24:44.350000
255,T04 Determine confirmation of receipt,Resource10,2010-11-12T13:54:10.595000
255,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:23:37.090000
256,Confirmation of receipt,Resource08,2010-11-05T08:26:50.492000
256,T02 Check confirmation of receipt,Resource24,2010-11-05T08:36:28.810000
256,T03 Adjust confirmation of receipt,Resource08,2010-11-05T08:43:41.331000
256,T02 Check confirmation of receipt,Resource24,2010-11-09T14:46:11.084000
256,T04 Determine confirmation of receipt,Resource10,2010-11-12T13:58:23.296000
256,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:27:07.150000
256,T06 Determine necessity of stop advice,Resource08,2010-11-16T15:09:30.900000
256,T10 Determine necessity to stop indication,Resource08,2010-11-16T15:12:49.284000
257,Confirmation of receipt,Resource11,2010-11-08T09:47:19.211000
257,T06 Determine necessity of stop advice,Resource11,2010-11-08T09:47:36.538000
257,T10 Determine necessity to stop indication,Resource11,2010-11-08T09:48:12.243000
257,T02 Check confirmation of receipt,Resource32,2010-11-09T09:23:46.696000
257,T04 Determine confirmation of receipt,Resource10,2010-11-12T13:50:12.389000
257,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:27:45.067000
258,Confirmation of receipt,Resource02,2010-11-09T14:00:48.543000
258,T02 Check confirmation of receipt,Resource24,2010-11-09T15:01:52.270000
258,T06 Determine necessity of stop advice,Resource02,2010-11-09T15:02:46.641000
258,T07-1 Draft intern advice aspect 1,Resource02,2010-11-09T15:04:00.213000
258,T06 Determine necessity of stop advice,Resource02,2010-11-09T15:04:24.683000
258,T04 Determine confirmation of receipt,Resource10,2010-11-12T14:04:23.485000
258,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:22:26.674000
258,T10 Determine necessity to stop indication,Resource02,2010-12-08T10:54:32.200000
260,Confirmation of receipt,Resource11,2010-11-25T14:19:58.537000
260,T06 Determine necessity of stop advice,Resource11,2010-11-25T14:24:57.419000
260,T10 Determine necessity to stop indication,Resource11,2010-11-25T14:31:09.270000
260,T02 Check confirmation of receipt,Resource19,2010-11-26T08:29:43.743000
260,T03 Adjust confirmation of receipt,Resource11,2010-11-29T07:04:51.772000
260,T02 Check confirmation of receipt,Resource11,2010-11-30T06:53:13.904000
260,T04 Determine confirmation of receipt,Resource11,2010-12-09T12:38:51.711000
260,T05 Print and send confirmation of receipt,Resource34,2010-12-10T08:11:23.508000
262,Confirmation of receipt,Resource11,2010-11-09T06:57:04.484000
262,T06 Determine necessity of stop advice,Resource11,2010-11-09T06:57:33.991000
262,T10 Determine necessity to stop indication,Resource11,2010-11-09T07:01:14.050000
262,T02 Check confirmation of receipt,Resource32,2010-11-09T10:30:54.690000
262,T04 Determine confirmation of receipt,Resource10,2010-11-12T08:00:02.359000
262,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:21:07.769000
263,Confirmation of receipt,Resource01,2010-12-10T11:09:40.789000
263,T06 Determine necessity of stop advice,Resource01,2010-12-10T11:10:20.113000
263,T10 Determine necessity to stop indication,Resource01,2010-12-10T11:13:38.826000
263,T02 Check confirmation of receipt,Resource34,2010-12-10T11:57:20.976000
263,T04 Determine confirmation of receipt,Resource19,2010-12-10T12:45:13.774000
263,T05 Print and send confirmation of receipt,Resource01,2010-12-15T13:11:41.002000
264,Confirmation of receipt,Resource07,2010-11-25T15:15:12.031000
264,T06 Determine necessity of stop advice,Resource07,2010-11-25T15:15:42.738000
264,T10 Determine necessity to stop indication,Resource07,2010-11-25T15:16:29.698000
264,T02 Check confirmation of receipt,Resource11,2010-11-30T08:09:54.177000
264,T04 Determine confirmation of receipt,Resource11,2010-11-30T08:10:50.238000
264,T05 Print and send confirmation of receipt,Resource11,2010-11-30T08:11:11.593000
266,Confirmation of receipt,Resource08,2010-11-05T13:30:08.159000
266,T06 Determine necessity of stop advice,Resource08,2010-11-05T13:31:07.966000
266,T10 Determine necessity to stop indication,Resource08,2010-11-05T13:31:35.445000
266,T02 Check confirmation of receipt,Resource24,2010-11-09T14:44:17.788000
266,T04 Determine confirmation of receipt,Resource10,2010-11-12T14:00:18.957000
266,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:25:26.201000
267,Confirmation of receipt,Resource11,2010-11-30T07:24:42.997000
267,T06 Determine necessity of stop advice,Resource11,2010-11-30T07:25:31.275000
267,T06 Determine necessity of stop advice,Resource11,2010-11-30T07:26:34.330000
267,T06 Determine necessity of stop advice,Resource11,2010-11-30T07:27:08.940000
267,T07-4 Draft internal advice to hold for type 4,Resource11,2010-11-30T07:27:59.445000
267,T06 Determine necessity of stop advice,Resource11,2010-11-30T07:28:44.151000
267,T10 Determine necessity to stop indication,Resource11,2010-11-30T07:29:45.853000
267,T02 Check confirmation of receipt,Resource11,2010-12-08T10:07:58.906000
267,T04 Determine confirmation of receipt,Resource11,2010-12-08T10:08:59.730000
267,T05 Print and send confirmation of receipt,admin1,2010-12-10T12:34:40.772000
268,Confirmation of receipt,Resource11,2010-12-02T06:47:54.417000
268,T02 Check confirmation of receipt,Resource19,2010-12-07T07:34:56.309000
268,T06 Determine necessity of stop advice,Resource11,2010-12-08T10:43:04.093000
268,T04 Determine confirmation of receipt,Resource11,2010-12-08T10:43:51.948000
268,T10 Determine necessity to stop indication,Resource11,2010-12-08T10:45:40.022000
268,T05 Print and send confirmation of receipt,Resource11,2010-12-14T12:49:29.028000
269,Confirmation of receipt,Resource02,2010-11-26T10:50:26.184000
269,T06 Determine necessity of stop advice,Resource02,2010-11-26T10:53:55.563000
269,T10 Determine necessity to stop indication,Resource02,2010-11-26T10:54:25.036000
269,T02 Check confirmation of receipt,Resource08,2010-11-26T13:23:11.333000
269,T04 Determine confirmation of receipt,Resource02,2010-12-03T10:40:19.957000
269,T05 Print and send confirmation of receipt,admin1,2010-12-06T13:38:19.085000
272,Confirmation of receipt,Resource25,2010-11-04T14:18:33.535000
272,T06 Determine necessity of stop advice,Resource25,2010-11-04T14:21:59.690000
272,T07-5 Draft intern advice aspect 5,Resource25,2010-11-10T13:20:21.653000
272,T06 Determine necessity of stop advice,Resource25,2010-11-10T13:21:06.822000
272,T07-5 Draft intern advice aspect 5,Resource25,2010-11-10T13:25:50.320000
272,T06 Determine necessity of stop advice,Resource25,2010-11-10T13:26:38.744000
272,T10 Determine necessity to stop indication,Resource25,2010-11-10T13:28:05.476000
272,T02 Check confirmation of receipt,Resource28,2010-11-11T12:20:04.142000
272,T04 Determine confirmation of receipt,Resource19,2010-11-17T12:41:03.018000
272,T05 Print and send confirmation of receipt,admin1,2010-11-30T07:56:13.703000
273,Confirmation of receipt,Resource11,2010-12-02T07:11:39.624000
273,T06 Determine necessity of stop advice,Resource11,2010-12-02T07:11:57.582000
273,T10 Determine necessity to stop indication,Resource11,2010-12-02T07:13:55.406000
273,T02 Check confirmation of receipt,Resource11,2010-12-02T07:20:08.769000
273,T03 Adjust confirmation of receipt,Resource11,2010-12-02T07:21:46.572000
273,T02 Check confirmation of receipt,Resource11,2010-12-02T07:27:20.046000
273,T03 Adjust confirmation of receipt,Resource11,2010-12-02T07:27:39.920000
273,T02 Check confirmation of receipt,Resource11,2010-12-02T07:28:03.007000
273,T04 Determine confirmation of receipt,Resource11,2010-12-02T07:28:43.868000
273,T03 Adjust confirmation of receipt,Resource11,2010-12-02T07:29:00.825000
273,T02 Check confirmation of receipt,Resource11,2010-12-08T13:31:19.493000
273,T04 Determine confirmation of receipt,Resource11,2010-12-08T13:36:17.802000
273,T05 Print and send confirmation of receipt,admin1,2010-12-10T12:57:18.174000
276,Confirmation of receipt,Resource09,2010-11-08T11:44:00.430000
276,T06 Determine necessity of stop advice,Resource09,2010-11-08T11:46:16.023000
276,T08 Draft and send request for advice,Resource09,2010-11-08T11:46:56.586000
276,T09-4 Process or receive external advice from party 4,Resource09,2010-11-08T11:47:12.538000
276,T06 Determine necessity of stop advice,Resource09,2010-11-08T11:47:34.348000
276,T10 Determine necessity to stop indication,Resource09,2010-11-08T11:49:11.529000
276,T02 Check confirmation of receipt,Resource19,2010-11-09T11:13:20.418000
276,T04 Determine confirmation of receipt,Resource10,2010-11-12T08:02:49.872000
276,T05 Print and send confirmation of receipt,admin1,2010-11-16T09:21:50.718000
278,Confirmation of receipt,Resource11,2010-12-02T07:47:31.459000
278,T02 Check confirmation of receipt,Resource11,2010-12-02T07:48:34.402000
278,T06 Determine necessity of stop advice,Resource11,2010-12-02T07:50:22.430000
278,T10 Determine necessity to stop indication,Resource11,2010-12-02T07:53:00.533000
278,T04 Determine confirmation of receipt,Resource11,2010-12-02T07:54:01.332000
278,T05 Print and send confirmation of receipt,Resource11,2010-12-02T07:54:39.811000
279,Confirmation of receipt,Resource02,2010-12-07T15:20:44.780000
279,T02 Check confirmation of receipt,Resource02,2010-12-07T15:43:55.262000
279,T04 Determine confirmation of receipt,Resource02,2010-12-07T15:47:52.078000
279,T05 Print and send confirmation of receipt,Resource02,2010-12-07T15:48:44.941000
279,T06 Determine necessity of stop advice,Resource02,2010-12-07T15:49:47.960000
279,T10 Determine necessity to stop indication,Resource02,2010-12-07T15:50:10.110000
280,Confirmation of receipt,Resource11,2010-12-08T09:05:01.220000
280,T06 Determine necessity of stop advice,Resource11,2010-12-08T09:05:22.642000
280,T02 Check confirmation of receipt,Resource11,2010-12-08T09:07:08.958000
280,T10 Determine necessity to stop indication,Resource11,2010-12-08T09:08:28.383000
280,T04 Determine confirmation of receipt,Resource11,2010-12-08T09:52:20.092000
280,T05 Print and send confirmation of receipt,admin1,2010-12-10T12:31:07.754000
281,Confirmation of receipt,Resource07,2010-11-25T15:26:23.142000
281,T06 Determine necessity of stop advice,Resource07,2010-11-25T15:26:41.545000
281,T10 Determine necessity to stop indication,Resource07,2010-11-25T15:27:03.105000
281,T02 Check confirmation of receipt,Resource07,2010-11-30T10:15:10.421000
281,T04 Determine confirmation of receipt,Resource07,2010-11-30T10:33:21.851000
281,T05 Print and send confirmation of receipt,Resource11,2010-11-30T11:26:33.377000
282,Confirmation of receipt,admin2,2010-12-20T11:50:06.640000
283,Confirmation of receipt,Resource11,2010-11-30T11:05:24.139000
283,T06 Determine necessity of stop advice,Resource11,2010-11-30T11:18:29.293000
283,T02 Check confirmation of receipt,Resource11,2010-11-30T11:19:14.969000
283,T10 Determine necessity to stop indication,Resource11,2010-11-30T11:19:49.002000
283,T04 Determine confirmation of receipt,Resource11,2010-11-30T11:20:31.346000
283,T05 Print and send confirmation of receipt,Resource11,2010-11-30T11:20:46.444000
284,Confirmation of receipt,Resource05,2010-11-18T08:19:56.129000
284,T06 Determine necessity of stop advice,Resource05,2010-11-18T08:24:17.458000
284,T10 Determine necessity to stop indication,Resource05,2010-11-18T08:25:18.636000
284,T02 Check confirmation of receipt,Resource24,2010-11-19T15:22:08.685000
284,T04 Determine confirmation of receipt,Resource10,2010-11-24T10:33:38.008000
284,T05 Print and send confirmation of receipt,admin1,2010-11-30T08:28:28.886000
285,Confirmation of receipt,Resource11,2010-11-30T11:34:39.201000
285,T02 Check confirmation of receipt,Resource11,2010-11-30T11:35:52.251000
285,T04 Determine confirmation of receipt,Resource11,2010-11-30T11:36:27.260000
285,T05 Print and send confirmation of receipt,Resource11,2010-11-30T11:37:18.867000
285,T06 Determine necessity of stop advice,Resource11,2010-11-30T11:37:31.816000
285,T10 Determine necessity to stop indication,Resource11,2010-11-30T11:37:50.542000
286,Confirmation of receipt,Resource17,2010-11-19T09:30:32.551000
286,T06 Determine necessity of stop advice,Resource17,2010-11-19T09:31:15.981000
286,T10 Determine necessity to stop indication,Resource17,2010-11-19T09:31:45.859000
286,T02 Check confirmation of receipt,Resource04,2010-11-19T13:02:07.406000
286,T04 Determine confirmation of receipt,Resource10,2010-11-24T10:23:03.928000
286,T05 Print and send confirmation of receipt,admin1,2010-11-30T08:29:49.304000
287,Confirmation of receipt,Resource02,2010-12-02T14:03:17.656000
287,T02 Check confirmation of receipt,Resource02,2010-12-06T13:10:19.116000
287,T06 Determine necessity of stop advice,Resource02,2010-12-06T13:42:57.169000
287,T10 Determine necessity to stop indication,Resource02,2010-12-06T13:51:10.689000
287,T04 Determine confirmation of receipt,Resource10,2010-12-07T07:47:24.975000
287,T05 Print and send confirmation of receipt,admin1,2010-12-07T07:49:10.781000
288,Confirmation of receipt,Resource12,2010-11-10T10:21:33.057000
288,T06 Determine necessity of stop advice,Resource12,2010-11-11T13:13:35.775000
288,T10 Determine necessity to stop indication,Resource12,2010-11-11T13:14:13.332000
288,T02 Check confirmation of receipt,Resource12,2010-11-11T13:32:50.573000
288,T04 Determine confirmation of receipt,Resource12,2010-11-11T13:33:20.077000
288,T05 Print and send confirmation of receipt,Resource12,2010-11-11T13:33:31.895000
290,Confirmation of receipt,Resource11,2010-11-30T12:56:43.347000
290,T02 Check confirmation of receipt,Resource11,2010-11-30T12:57:29.374000
290,T06 Determine necessity of stop advice,Resource11,2010-11-30T12:58:42.811000
290,T04 Determine confirmation of receipt,Resource11,2010-11-30T12:59:06.922000
290,T05 Print and send confirmation of receipt,Resource11,2010-11-30T13:00:38.275000
290,T10 Determine necessity to stop indication,Resource11,2010-11-30T13:01:04.464000
291,Confirmation of receipt,Resource36,2011-03-01T14:45:50.426000
291,T02 Check confirmation of receipt,Resource36,2011-03-01T14:50:01.543000
291,T06 Determine necessity of stop advice,Resource36,2011-03-01T14:50:53.503000
291,T04 Determine confirmation of receipt,Resource36,2011-03-01T14:52:02.024000
291,T05 Print and send confirmation of receipt,Resource36,2011-03-01T14:53:25.806000
291,T10 Determine necessity to stop indication,Resource36,2011-03-01T14:55:04.214000
292,Confirmation of receipt,Resource04,2010-11-23T08:16:35.832000
292,T02 Check confirmation of receipt,Resource04,2010-11-23T08:18:53.915000
292,T04 Determine confirmation of receipt,Resource04,2010-11-23T08:19:10.039000
292,T05 Print and send confirmation of receipt,Resource04,2010-11-23T08:24:11.612000
292,T06 Determine necessity of stop advice,Resource04,2010-11-23T08:25:26.571000
292,T10 Determine necessity to stop indication,Resource04,2010-11-23T08:27:57.790000
293,Confirmation of receipt,Resource21,2010-11-23T14:59:06.988000
293,T02 Check confirmation of receipt,Resource21,2010-11-23T15:08:15.596000
293,T04 Determine confirmation of receipt,Resource10,2010-11-25T09:16:49.103000
293,T05 Print and send confirmation of receipt,admin1,2010-11-30T08:46:14.548000
293,T06 Determine necessity of stop advice,Resource04,2010-11-30T12:58:39.431000
293,T10 Determine necessity to stop indication,Resource04,2010-11-30T12:58:56.702000
294,Confirmation of receipt,Resource21,2010-11-25T08:01:06.997000
294,T02 Check confirmation of receipt,Resource21,2010-11-25T08:09:53.721000
294,T04 Determine confirmation of receipt,Resource21,2010-11-25T09:24:54.306000
294,T05 Print and send confirmation of receipt,admin1,2010-11-30T08:32:31.628000
294,T06 Determine necessity of stop advice,Resource21,2011-04-04T11:48:49.776000
294,T07-1 Draft intern advice aspect 1,Resource21,2011-04-04T11:51:48.317000
294,T06 Determine necessity of stop advice,Resource21,2011-04-04T11:52:20.251000
294,T10 Determine necessity to stop indication,Resource21,2011-04-04T11:54:21.379000
295,Confirmation of receipt,admin2,2010-11-23T14:37:51.505000
296,Confirmation of receipt,admin2,2010-11-23T14:47:49.945000
298,Confirmation of receipt,admin2,2011-01-19T09:12:28.533000
299,Confirmation of receipt,admin2,2010-11-23T14:59:11.872000
300,Confirmation of receipt,Resource15,2010-11-23T11:25:37.551000
300,T02 Check confirmation of receipt,Resource24,2010-11-26T07:58:13.474000
300,T04 Determine confirmation of receipt,Resource15,2010-11-30T07:39:05.866000
300,T06 Determine necessity of stop advice,Resource15,2010-11-30T07:40:11.604000
300,T10 Determine necessity to stop indication,Resource15,2010-11-30T07:40:35.638000
300,T05 Print and send confirmation of receipt,admin1,2010-12-06T14:16:35.712000
301,Confirmation of receipt,Resource11,2010-12-13T10:46:32.331000
301,T06 Determine necessity of stop advice,Resource11,2010-12-13T10:54:01.983000
301,T10 Determine necessity to stop indication,Resource11,2010-12-13T10:54:37.414000
301,T02 Check confirmation of receipt,Resource11,2010-12-13T10:55:48.228000
301,T04 Determine confirmation of receipt,Resource11,2010-12-13T10:56:03.074000
301,T05 Print and send confirmation of receipt,Resource11,2010-12-13T10:56:47.362000
302,Confirmation of receipt,Resource04,2010-11-19T09:27:47.282000
302,T06 Determine necessity of stop advice,Resource04,2010-11-19T09:30:03.931000
302,T10 Determine necessity to stop indication,Resource04,2010-11-19T09:30:25.507000
302,T02 Check confirmation of receipt,Resource02,2010-11-19T09:33:50.591000
302,T04 Determine confirmation of receipt,Resource04,2010-11-23T11:48:10.035000
302,T05 Print and send confirmation of receipt,Resource04,2010-11-23T11:48:54.429000
303,Confirmation of receipt,admin2,2010-11-23T14:58:38.429000
304,Confirmation of receipt,admin2,2010-12-16T11:40:07.939000
305,Confirmation of receipt,Resource11,2010-12-13T11:39:01.149000
305,T06 Determine necessity of stop advice,Resource11,2010-12-13T11:39:41.069000
305,T02 Check confirmation of receipt,Resource11,2010-12-13T11:51:14.991000
305,T04 Determine confirmation of receipt,Resource11,2010-12-13T11:51:57.779000
305,T05 Print and send confirmation of receipt,Resource11,2010-12-13T11:52:39.872000
305,T10 Determine necessity to stop indication,Resource11,2010-12-13T11:53:15.462000
307,Confirmation of receipt,Resource11,2010-12-15T07:38:28.119000
307,T06 Determine necessity of stop advice,Resource11,2010-12-15T07:42:06.640000
307,T10 Determine necessity to stop indication,Resource11,2010-12-15T07:44:09.988000
307,T02 Check confirmation of receipt,Resource19,2010-12-15T07:58:06.213000
307,T04 Determine confirmation of receipt,Resource11,2010-12-15T08:08:19.661000
307,T05 Print and send confirmation of receipt,Resource11,2010-12-15T08:08:44.350000
308,Confirmation of receipt,Resource19,2010-12-09T10:32:24.762000
308,T02 Check confirmation of receipt,Resource11,2010-12-09T10:41:54.519000
308,T04 Determine confirmation of receipt,Resource11,2010-12-09T10:44:13.624000
308,T06 Determine necessity of stop advice,Resource11,2010-12-09T10:44:31.005000
308,T10 Determine necessity to stop indication,Resource11,2010-12-09T10:44:55.698000
308,T05 Print and send confirmation of receipt,Resource07,2010-12-10T09:05:41.449000
309,Confirmation of receipt,Resource07,2010-12-13T09:28:58.696000
309,T02 Check confirmation of receipt,Resource07,2010-12-13T09:29:20.204000
309,T04 Determine confirmation of receipt,Resource07,2010-12-13T09:29:44.324000
309,T05 Print and send confirmation of receipt,Resource07,2010-12-13T09:30:05.509000
309,T06 Determine necessity of stop advice,Resource07,2010-12-13T09:30:16.612000
309,T10 Determine necessity to stop indication,Resource07,2010-12-13T09:39:16.049000
311,Confirmation of receipt,Resource11,2010-12-15T08:31:28.615000
311,T06 Determine necessity of stop advice,Resource11,2010-12-15T08:32:15.833000
311,T10 Determine necessity to stop indication,Resource11,2010-12-15T08:34:41.886000
311,T02 Check confirmation of receipt,Resource19,2010-12-15T10:23:35.595000
311,T04 Determine confirmation of receipt,Resource11,2010-12-15T14:02:22.927000
311,T05 Print and send confirmation of receipt,admin1,2010-12-17T09:09:53.180000
312,Confirmation of receipt,Resource11,2010-12-13T11:03:26.710000
312,T02 Check confirmation of receipt,Resource11,2010-12-13T11:03:51.008000
312,T04 Determine confirmation of receipt,Resource11,2010-12-13T11:04:12.053000
312,T05 Print and send confirmation of receipt,Resource11,2010-12-13T11:04:49.579000
312,T06 Determine necessity of stop advice,Resource11,2010-12-13T11:05:04.400000
312,T10 Determine necessity to stop indication,Resource11,2010-12-13T11:05:24.780000
313,Confirmation of receipt,Resource15,2010-11-23T11:36:04.005000
313,T06 Determine necessity of stop advice,Resource15,2010-11-24T10:41:40.604000
313,T10 Determine necessity to stop indication,Resource15,2010-11-24T10:42:11.894000
313,T02 Check confirmation of receipt,Resource24,2010-11-26T07:58:36.790000
313,T04 Determine confirmation of receipt,Resource15,2010-11-30T07:55:50.262000
313,T05 Print and send confirmation of receipt,admin1,2010-12-06T14:17:13.976000
314,Confirmation of receipt,Resource11,2010-12-15T07:00:28.887000
314,T06 Determine necessity of stop advice,Resource11,2010-12-15T07:04:02.850000
314,T10 Determine necessity to stop indication,Resource11,2010-12-15T07:13:46.791000
314,T02 Check confirmation of receipt,Resource19,2010-12-15T07:55:20.876000
314,T04 Determine confirmation of receipt,Resource19,2010-12-15T10:04:34.939000
314,T05 Print and send confirmation of receipt,admin1,2010-12-15T13:11:24.730000
315,Confirmation of receipt,Resource04,2010-11-19T08:08:14.971000
315,T06 Determine necessity of stop advice,Resource04,2010-11-19T08:12:32.973000
315,T10 Determine necessity to stop indication,Resource04,2010-11-19T08:12:51.630000
315,T02 Check confirmation of receipt,Resource14,2010-11-19T08:13:40.046000
315,T04 Determine confirmation of receipt,Resource04,2010-11-23T11:47:07.717000
315,T05 Print and send confirmation of receipt,admin1,2010-11-30T08:25:07.358000
317,Confirmation of receipt,Resource01,2010-11-30T08:47:16.066000
317,T06 Determine necessity of stop advice,Resource01,2010-11-30T08:57:06.659000
317,T10 Determine necessity to stop indication,Resource01,2010-11-30T08:57:25.842000
317,T02 Check confirmation of receipt,Resource19,2010-12-07T13:38:12.562000
317,T04 Determine confirmation of receipt,Resource10,2010-12-07T13:49:08.718000
317,T05 Print and send confirmation of receipt,admin1,2010-12-08T08:35:45.376000
318,Confirmation of receipt,Resource04,2010-11-24T15:02:24.377000
318,T02 Check confirmation of receipt,Resource04,2010-11-24T15:02:37.600000
318,T04 Determine confirmation of receipt,Resource04,2010-11-24T15:02:47.233000
318,T06 Determine necessity of stop advice,Resource04,2010-11-24T15:02:59.904000
318,T10 Determine necessity to stop indication,Resource04,2010-11-24T15:03:16.770000
