caseid,task,end_timestamp
645,cev.Spacecraft.doLASjettison()+complete,2017-02-13T14:50:53.176000
645,cev.CEV.lasJettison()+complete,2017-02-13T14:50:53.176000
645,cev.CEV.completion()+start,2017-02-13T14:50:53.176000
645,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:53.176000
645,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:53.176000
645,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:53.176000
645,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:53.176000
645,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:53.176000
645,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:53.176000
645,cev.CEV.completion()+complete,2017-02-13T14:50:53.176000
645,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:53.176000
645,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:53.176000
645,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:53.176000
645,cev.Spacecraft.doLSAMrendezvous()+start,2017-02-13T14:50:53.176000
645,cev.Spacecraft.doLSAMrendezvous()+complete,2017-02-13T14:50:53.176000
645,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:53.176000
646,cev.CEV()+start,2017-02-13T14:50:53.176000
646,cev.ErrorLog()+start,2017-02-13T14:50:53.176000
646,cev.ErrorLog()+complete,2017-02-13T14:50:53.176000
646,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.176000
646,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.176000
646,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.176000
646,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.176000
646,cev.CEV()+complete,2017-02-13T14:50:53.176000
646,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.176000
646,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.176000
646,cev.CEV.stage2Separation()+start,2017-02-13T14:50:53.176000
646,cev.Spacecraft.doStage2Separation()+start,2017-02-13T14:50:53.176000
646,cev.Spacecraft.doStage2Separation()+complete,2017-02-13T14:50:53.176000
646,cev.CEV.stage2Separation()+complete,2017-02-13T14:50:53.176000
646,cev.CEV.abortPassiveLAScompletion()+start,2017-02-13T14:50:53.176000
646,cev.Spacecraft.doLowPassiveAbort()+start,2017-02-13T14:50:53.176000
646,cev.Spacecraft.doLowPassiveAbort()+complete,2017-02-13T14:50:53.176000
646,cev.CEV.abortPassiveLAScompletion()+complete,2017-02-13T14:50:53.176000
646,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:53.176000
646,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:53.176000
646,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:53.176000
646,cev.Spacecraft.doLSAMrendezvous()+start,2017-02-13T14:50:53.176000
646,cev.Spacecraft.doLSAMrendezvous()+complete,2017-02-13T14:50:53.176000
646,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:53.176000
648,cev.CEV()+start,2017-02-13T14:50:53.177000
648,cev.ErrorLog()+start,2017-02-13T14:50:53.177000
648,cev.ErrorLog()+complete,2017-02-13T14:50:53.177000
648,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.177000
648,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.177000
648,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.177000
648,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.177000
648,cev.CEV()+complete,2017-02-13T14:50:53.177000
648,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.177000
648,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.177000
648,cev.CEV.stage2Separation()+start,2017-02-13T14:50:53.177000
648,cev.Spacecraft.doStage2Separation()+start,2017-02-13T14:50:53.177000
648,cev.Spacecraft.doStage2Separation()+complete,2017-02-13T14:50:53.177000
648,cev.CEV.stage2Separation()+complete,2017-02-13T14:50:53.177000
648,cev.CEV.abortPassiveLAScompletion()+start,2017-02-13T14:50:53.177000
648,cev.Spacecraft.doLowPassiveAbort()+start,2017-02-13T14:50:53.177000
648,cev.Spacecraft.doLowPassiveAbort()+complete,2017-02-13T14:50:53.177000
648,cev.CEV.abortPassiveLAScompletion()+complete,2017-02-13T14:50:53.177000
648,cev.CEV.deOrbit()+start,2017-02-13T14:50:53.177000
648,cev.Spacecraft.readyForDeorbit()+start,2017-02-13T14:50:53.177000
648,cev.Spacecraft.readyForDeorbit()+complete,2017-02-13T14:50:53.177000
648,cev.CEV.deOrbit()+complete,2017-02-13T14:50:53.177000
652,cev.CEV()+start,2017-02-13T14:50:53.186000
652,cev.ErrorLog()+start,2017-02-13T14:50:53.186000
652,cev.ErrorLog()+complete,2017-02-13T14:50:53.186000
652,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.186000
652,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.186000
652,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.186000
652,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.186000
652,cev.CEV()+complete,2017-02-13T14:50:53.186000
652,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.186000
652,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.186000
652,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.186000
652,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.186000
652,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.186000
652,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.186000
652,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:53.186000
652,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:53.186000
652,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:53.186000
652,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:53.186000
652,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:53.186000
652,cev.ErrorLog.last()+start,2017-02-13T14:50:53.186000
652,cev.ErrorLog.last()+complete,2017-02-13T14:50:53.186000
652,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:53.186000
653,cev.CEV()+start,2017-02-13T14:50:53.186000
653,cev.ErrorLog()+start,2017-02-13T14:50:53.186000
653,cev.ErrorLog()+complete,2017-02-13T14:50:53.186000
653,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.186000
653,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.186000
653,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.186000
653,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.186000
653,cev.CEV()+complete,2017-02-13T14:50:53.186000
653,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.186000
653,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.186000
653,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.186000
653,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.186000
653,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.186000
653,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.186000
653,cev.CEV.teiBurn()+start,2017-02-13T14:50:53.186000
653,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:53.186000
653,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:53.186000
653,cev.CEV.teiBurn()+complete,2017-02-13T14:50:53.186000
655,cev.CEV()+start,2017-02-13T14:50:53.186000
655,cev.ErrorLog()+start,2017-02-13T14:50:53.186000
655,cev.ErrorLog()+complete,2017-02-13T14:50:53.186000
655,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.186000
655,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.186000
655,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.186000
655,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.186000
655,cev.CEV()+complete,2017-02-13T14:50:53.186000
655,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.186000
655,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.186000
655,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.186000
655,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.186000
655,cev.CEV.stage1Separation()+start,2017-02-13T14:50:53.186000
655,cev.Spacecraft.doStage1Separation()+start,2017-02-13T14:50:53.186000
655,cev.Spacecraft.doStage1Separation()+complete,2017-02-13T14:50:53.186000
655,cev.CEV.stage1Separation()+complete,2017-02-13T14:50:53.186000
655,cev.CEV.teiBurn()+start,2017-02-13T14:50:53.186000
655,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:53.186000
655,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:53.186000
655,cev.CEV.teiBurn()+complete,2017-02-13T14:50:53.186000
656,cev.CEV()+start,2017-02-13T14:50:53.187000
656,cev.ErrorLog()+start,2017-02-13T14:50:53.187000
656,cev.ErrorLog()+complete,2017-02-13T14:50:53.187000
656,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.187000
656,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.187000
656,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.187000
656,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.187000
656,cev.CEV()+complete,2017-02-13T14:50:53.187000
656,cev.CEV.lasJettison()+start,2017-02-13T14:50:53.187000
656,cev.Spacecraft.doLASjettison()+start,2017-02-13T14:50:53.187000
656,cev.Spacecraft.doLASjettison()+complete,2017-02-13T14:50:53.187000
656,cev.CEV.lasJettison()+complete,2017-02-13T14:50:53.187000
656,cev.CEV.completion()+start,2017-02-13T14:50:53.187000
656,cev.Failures.noLAS_CNTRLfailure()+start,2017-02-13T14:50:53.187000
656,cev.Failures.noLAS_CNTRLfailure()+complete,2017-02-13T14:50:53.187000
656,cev.Spacecraft.doLowActiveAbort()+start,2017-02-13T14:50:53.187000
656,cev.Spacecraft.doLowActiveAbort()+complete,2017-02-13T14:50:53.187000
656,cev.Failures.noEARTH_SENSORfailure()+start,2017-02-13T14:50:53.187000
656,cev.Failures.noEARTH_SENSORfailure()+complete,2017-02-13T14:50:53.187000
656,cev.CEV.completion()+complete,2017-02-13T14:50:53.187000
656,cev.CEV.teiBurn()+start,2017-02-13T14:50:53.187000
656,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:53.187000
656,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:53.187000
656,cev.CEV.teiBurn()+complete,2017-02-13T14:50:53.187000
657,cev.CEV()+start,2017-02-13T14:50:53.187000
657,cev.ErrorLog()+start,2017-02-13T14:50:53.187000
657,cev.ErrorLog()+complete,2017-02-13T14:50:53.187000
657,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.187000
657,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.187000
657,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.187000
657,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.187000
657,cev.CEV()+complete,2017-02-13T14:50:53.187000
657,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.187000
657,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.187000
657,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.187000
657,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.187000
657,cev.CEV.lsamAscentRendezvous()+start,2017-02-13T14:50:53.187000
657,cev.Spacecraft.doLSAMascentRendezvous()+start,2017-02-13T14:50:53.187000
657,cev.Spacecraft.doLSAMascentRendezvous()+complete,2017-02-13T14:50:53.187000
657,cev.CEV.lsamAscentRendezvous()+complete,2017-02-13T14:50:53.187000
657,cev.CEV.tliBurn()+start,2017-02-13T14:50:53.187000
657,cev.Spacecraft.readyForTliBurn()+start,2017-02-13T14:50:53.187000
657,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:53.187000
657,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:53.187000
657,cev.Spacecraft.readyForTliBurn()+complete,2017-02-13T14:50:53.187000
657,cev.ErrorLog.last()+start,2017-02-13T14:50:53.187000
657,cev.ErrorLog.last()+complete,2017-02-13T14:50:53.187000
657,cev.CEV.tliBurn()+complete,2017-02-13T14:50:53.187000
658,cev.CEV()+start,2017-02-13T14:50:53.187000
658,cev.ErrorLog()+start,2017-02-13T14:50:53.187000
658,cev.ErrorLog()+complete,2017-02-13T14:50:53.187000
658,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.187000
658,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.187000
658,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.187000
658,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.187000
658,cev.CEV()+complete,2017-02-13T14:50:53.187000
658,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.187000
658,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.187000
658,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.187000
658,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.187000
658,cev.CEV.lsamAscentRendezvous()+start,2017-02-13T14:50:53.187000
658,cev.Spacecraft.doLSAMascentRendezvous()+start,2017-02-13T14:50:53.187000
658,cev.Spacecraft.doLSAMascentRendezvous()+complete,2017-02-13T14:50:53.187000
658,cev.CEV.lsamAscentRendezvous()+complete,2017-02-13T14:50:53.187000
658,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:53.187000
658,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:53.187000
658,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:53.187000
658,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:53.187000
658,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:53.187000
658,cev.ErrorLog.last()+start,2017-02-13T14:50:53.187000
658,cev.ErrorLog.last()+complete,2017-02-13T14:50:53.187000
658,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:53.187000
659,cev.CEV()+start,2017-02-13T14:50:53.187000
659,cev.ErrorLog()+start,2017-02-13T14:50:53.187000
659,cev.ErrorLog()+complete,2017-02-13T14:50:53.187000
659,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.187000
659,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.187000
659,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.187000
659,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.187000
659,cev.CEV()+complete,2017-02-13T14:50:53.187000
659,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.187000
659,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.187000
659,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.187000
659,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.187000
659,cev.CEV.lsamAscentRendezvous()+start,2017-02-13T14:50:53.187000
659,cev.Spacecraft.doLSAMascentRendezvous()+start,2017-02-13T14:50:53.187000
659,cev.Spacecraft.doLSAMascentRendezvous()+complete,2017-02-13T14:50:53.187000
659,cev.CEV.lsamAscentRendezvous()+complete,2017-02-13T14:50:53.187000
659,cev.CEV.teiBurn()+start,2017-02-13T14:50:53.187000
659,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:53.187000
659,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:53.187000
659,cev.CEV.teiBurn()+complete,2017-02-13T14:50:53.187000
660,cev.CEV()+start,2017-02-13T14:50:53.187000
660,cev.ErrorLog()+start,2017-02-13T14:50:53.187000
660,cev.ErrorLog()+complete,2017-02-13T14:50:53.187000
660,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.195000
660,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.195000
660,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.195000
660,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.195000
660,cev.CEV()+complete,2017-02-13T14:50:53.195000
660,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.195000
660,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.195000
660,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.195000
660,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.195000
660,cev.CEV.lsamAscentRendezvous()+start,2017-02-13T14:50:53.195000
660,cev.Spacecraft.doLSAMascentRendezvous()+start,2017-02-13T14:50:53.195000
660,cev.Spacecraft.doLSAMascentRendezvous()+complete,2017-02-13T14:50:53.195000
660,cev.CEV.lsamAscentRendezvous()+complete,2017-02-13T14:50:53.195000
660,cev.CEV.deOrbit()+start,2017-02-13T14:50:53.195000
660,cev.Spacecraft.readyForDeorbit()+start,2017-02-13T14:50:53.195000
660,cev.Spacecraft.configuration()+start,2017-02-13T14:50:53.195000
660,cev.Spacecraft.configuration()+complete,2017-02-13T14:50:53.195000
660,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:53.195000
660,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:53.195000
660,cev.Spacecraft.readyForDeorbit()+complete,2017-02-13T14:50:53.195000
660,cev.ErrorLog.last()+start,2017-02-13T14:50:53.195000
660,cev.ErrorLog.last()+complete,2017-02-13T14:50:53.195000
660,cev.CEV.deOrbit()+complete,2017-02-13T14:50:53.195000
661,cev.CEV()+start,2017-02-13T14:50:53.195000
661,cev.ErrorLog()+start,2017-02-13T14:50:53.195000
661,cev.ErrorLog()+complete,2017-02-13T14:50:53.195000
661,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.195000
661,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.195000
661,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.195000
661,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.195000
661,cev.CEV()+complete,2017-02-13T14:50:53.195000
661,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.195000
661,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.195000
661,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.195000
661,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.195000
661,cev.CEV.smSeparation()+start,2017-02-13T14:50:53.195000
661,cev.Spacecraft.doSMseparation()+start,2017-02-13T14:50:53.195000
661,cev.Spacecraft.doSMseparation()+complete,2017-02-13T14:50:53.195000
661,cev.CEV.smSeparation()+complete,2017-02-13T14:50:53.195000
661,cev.CEV.tliBurn()+start,2017-02-13T14:50:53.195000
661,cev.Spacecraft.readyForTliBurn()+start,2017-02-13T14:50:53.195000
661,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:53.195000
661,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:53.195000
661,cev.Spacecraft.readyForTliBurn()+complete,2017-02-13T14:50:53.195000
661,cev.ErrorLog.last()+start,2017-02-13T14:50:53.195000
661,cev.ErrorLog.last()+complete,2017-02-13T14:50:53.195000
661,cev.CEV.tliBurn()+complete,2017-02-13T14:50:53.195000
662,cev.CEV()+start,2017-02-13T14:50:53.196000
662,cev.ErrorLog()+start,2017-02-13T14:50:53.196000
662,cev.ErrorLog()+complete,2017-02-13T14:50:53.196000
662,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.196000
662,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.196000
662,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.196000
662,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.196000
662,cev.CEV()+complete,2017-02-13T14:50:53.196000
662,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.196000
662,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.196000
662,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.196000
662,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.196000
662,cev.CEV.smSeparation()+start,2017-02-13T14:50:53.196000
662,cev.Spacecraft.doSMseparation()+start,2017-02-13T14:50:53.196000
662,cev.Spacecraft.doSMseparation()+complete,2017-02-13T14:50:53.196000
662,cev.CEV.smSeparation()+complete,2017-02-13T14:50:53.196000
662,cev.CEV.teiBurn()+start,2017-02-13T14:50:53.196000
662,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:53.196000
662,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:53.196000
662,cev.CEV.teiBurn()+complete,2017-02-13T14:50:53.196000
663,cev.CEV()+start,2017-02-13T14:50:53.196000
663,cev.ErrorLog()+start,2017-02-13T14:50:53.196000
663,cev.ErrorLog()+complete,2017-02-13T14:50:53.196000
663,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.196000
663,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.196000
663,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.196000
663,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.196000
663,cev.CEV()+complete,2017-02-13T14:50:53.196000
663,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.196000
663,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.196000
663,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.196000
663,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.196000
663,cev.CEV.smSeparation()+start,2017-02-13T14:50:53.196000
663,cev.Spacecraft.doSMseparation()+start,2017-02-13T14:50:53.196000
663,cev.Spacecraft.doSMseparation()+complete,2017-02-13T14:50:53.196000
663,cev.CEV.smSeparation()+complete,2017-02-13T14:50:53.196000
663,cev.CEV.deOrbit()+start,2017-02-13T14:50:53.196000
663,cev.Spacecraft.readyForDeorbit()+start,2017-02-13T14:50:53.196000
663,cev.Spacecraft.configuration()+start,2017-02-13T14:50:53.196000
663,cev.Spacecraft.configuration()+complete,2017-02-13T14:50:53.196000
663,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:53.196000
663,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:53.196000
663,cev.Spacecraft.readyForDeorbit()+complete,2017-02-13T14:50:53.196000
663,cev.ErrorLog.last()+start,2017-02-13T14:50:53.196000
663,cev.ErrorLog.last()+complete,2017-02-13T14:50:53.196000
663,cev.CEV.deOrbit()+complete,2017-02-13T14:50:53.196000
664,cev.CEV()+start,2017-02-13T14:50:53.196000
664,cev.ErrorLog()+start,2017-02-13T14:50:53.196000
664,cev.ErrorLog()+complete,2017-02-13T14:50:53.196000
664,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.196000
664,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.196000
664,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.196000
664,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.196000
664,cev.CEV()+complete,2017-02-13T14:50:53.196000
664,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.196000
664,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.196000
664,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.196000
664,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.196000
664,cev.CEV.teiBurn()+start,2017-02-13T14:50:53.196000
664,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:53.196000
664,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:53.196000
664,cev.CEV.teiBurn()+complete,2017-02-13T14:50:53.196000
664,cev.CEV.tliBurn()+start,2017-02-13T14:50:53.196000
664,cev.Spacecraft.readyForTliBurn()+start,2017-02-13T14:50:53.196000
664,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:53.196000
664,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:53.196000
664,cev.Spacecraft.readyForTliBurn()+complete,2017-02-13T14:50:53.196000
664,cev.ErrorLog.last()+start,2017-02-13T14:50:53.196000
664,cev.ErrorLog.last()+complete,2017-02-13T14:50:53.196000
664,cev.CEV.tliBurn()+complete,2017-02-13T14:50:53.196000
665,cev.CEV()+start,2017-02-13T14:50:53.196000
665,cev.ErrorLog()+start,2017-02-13T14:50:53.196000
665,cev.ErrorLog()+complete,2017-02-13T14:50:53.196000
665,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.196000
665,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.196000
665,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.196000
665,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.196000
665,cev.CEV()+complete,2017-02-13T14:50:53.196000
665,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.196000
665,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.196000
665,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.196000
665,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.196000
665,cev.CEV.teiBurn()+start,2017-02-13T14:50:53.196000
665,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:53.196000
665,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:53.196000
665,cev.CEV.teiBurn()+complete,2017-02-13T14:50:53.196000
665,cev.CEV.lsamRendezvous()+start,2017-02-13T14:50:53.196000
665,cev.Spacecraft.readyForLSAMrendezvous()+start,2017-02-13T14:50:53.196000
665,cev.ErrorLog.log(java.lang.String)+start,2017-02-13T14:50:53.196000
665,cev.ErrorLog.log(java.lang.String)+complete,2017-02-13T14:50:53.196000
665,cev.Spacecraft.readyForLSAMrendezvous()+complete,2017-02-13T14:50:53.196000
665,cev.ErrorLog.last()+start,2017-02-13T14:50:53.196000
665,cev.ErrorLog.last()+complete,2017-02-13T14:50:53.196000
665,cev.CEV.lsamRendezvous()+complete,2017-02-13T14:50:53.196000
666,cev.CEV()+start,2017-02-13T14:50:53.197000
666,cev.ErrorLog()+start,2017-02-13T14:50:53.197000
666,cev.ErrorLog()+complete,2017-02-13T14:50:53.197000
666,cev.Failures(cev.ErrorLog)+start,2017-02-13T14:50:53.197000
666,cev.Failures(cev.ErrorLog)+complete,2017-02-13T14:50:53.197000
666,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+start",2017-02-13T14:50:53.197000
666,"cev.Spacecraft(cev.Failures,cev.ErrorLog)+complete",2017-02-13T14:50:53.197000
666,cev.CEV()+complete,2017-02-13T14:50:53.197000
666,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.197000
666,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.197000
666,cev.CEV.loiBurn()+start,2017-02-13T14:50:53.197000
666,cev.CEV.loiBurn()+complete,2017-02-13T14:50:53.197000
666,cev.CEV.teiBurn()+start,2017-02-13T14:50:53.197000
666,cev.Spacecraft.readyForTeiBurn()+start,2017-02-13T14:50:53.197000
666,cev.Spacecraft.readyForTeiBurn()+complete,2017-02-13T14:50:53.197000
