caseid,task,user,end_timestamp
322,Take in charge ticket,Value 14,2010-11-26T12:22:41.000000
322,Resolve ticket,Value 14,2010-11-26T12:22:49.000000
322,Closed,Value 5,2011-01-12T12:30:32.000000
323,Assign seriousness,Value 1,2013-04-05T13:15:52.000000
323,Resolve ticket,Value 1,2013-04-23T12:50:35.000000
323,Closed,Value 3,2013-05-08T12:50:57.000000
326,Assign seriousness,Value 1,2013-02-08T14:44:03.000000
326,Take in charge ticket,Value 2,2013-02-21T15:57:20.000000
326,Resolve ticket,Value 16,2013-02-25T13:43:21.000000
326,Closed,Value 3,2013-03-12T13:43:37.000000
327,Assign seriousness,Value 4,2012-02-13T13:11:25.000000
327,Take in charge ticket,Value 4,2012-02-14T09:51:06.000000
327,Resolve ticket,Value 4,2012-02-14T11:24:02.000000
327,Closed,Value 5,2012-03-15T13:20:21.000000
329,Assign seriousness,Value 1,2012-04-12T11:57:38.000000
329,Take in charge ticket,Value 1,2012-04-12T11:57:47.000000
329,Resolve ticket,Value 13,2012-04-13T04:59:58.000000
329,Closed,Value 5,2012-05-20T12:00:46.000000
330,Assign seriousness,Value 1,2011-11-22T06:08:57.000000
330,Take in charge ticket,Value 2,2011-11-22T14:05:16.000000
330,Resolve ticket,Value 13,2011-11-25T11:58:41.000000
330,Closed,Value 5,2011-12-29T06:10:35.000000
332,Assign seriousness,Value 8,2010-12-22T07:22:41.000000
332,Take in charge ticket,Value 15,2010-12-23T14:13:50.000000
332,Resolve ticket,Value 15,2010-12-23T14:13:58.000000
332,Closed,Value 5,2011-02-04T07:31:25.000000
332,Closed,Value 5,2011-02-04T07:31:25.000000
333,Assign seriousness,Value 1,2013-11-14T11:18:39.000000
333,Take in charge ticket,Value 2,2013-12-02T06:02:05.000000
333,Wait,Value 2,2013-12-02T06:56:09.000000
333,Resolve ticket,Value 2,2013-12-12T09:56:09.000000
333,Closed,Value 3,2013-12-27T09:56:19.000000
334,Assign seriousness,Value 4,2012-12-17T07:47:49.000000
334,Take in charge ticket,Value 4,2013-01-02T07:22:43.000000
334,Resolve ticket,Value 4,2013-01-04T08:29:36.000000
334,Closed,Value 3,2013-01-19T08:29:51.000000
335,Insert ticket,Value 11,2010-04-08T05:58:03.000000
335,Assign seriousness,Value 11,2010-04-08T06:01:05.000000
335,Take in charge ticket,Value 11,2010-04-08T06:01:11.000000
335,Resolve ticket,Value 11,2010-04-08T06:01:19.000000
335,Closed,Value 5,2010-05-11T06:00:24.000000
335,Closed,Value 5,2010-05-11T06:00:24.000000
336,Assign seriousness,Value 2,2011-01-17T08:36:18.000000
336,Take in charge ticket,Value 2,2011-01-27T09:15:35.000000
336,Resolve ticket,Value 2,2011-01-27T09:23:25.000000
336,Closed,Value 5,2011-02-17T08:40:18.000000
337,Assign seriousness,Value 1,2013-01-23T12:59:31.000000
337,Take in charge ticket,Value 2,2013-02-06T15:08:22.000000
337,Wait,Value 2,2013-02-08T12:05:11.000000
337,Resolve ticket,Value 2,2013-02-26T11:57:17.000000
337,Closed,Value 3,2013-03-13T11:57:39.000000
338,Assign seriousness,Value 8,2011-03-08T06:55:21.000000
338,Take in charge ticket,Value 8,2011-03-08T06:57:26.000000
338,Wait,Value 9,2011-03-08T08:39:56.000000
338,Take in charge ticket,Value 9,2011-03-18T07:53:33.000000
338,Resolve ticket,Value 9,2011-03-18T07:53:49.000000
338,Take in charge ticket,Value 8,2011-03-22T06:10:15.000000
338,Resolve ticket,Value 8,2011-03-28T05:06:13.000000
338,Closed,Value 5,2011-04-12T05:06:27.000000
339,Assign seriousness,Value 1,2013-02-28T09:46:30.000000
339,Take in charge ticket,Value 2,2013-03-01T06:46:28.000000
339,Require upgrade,Value 4,2013-03-08T08:29:33.000000
339,Resolve ticket,Value 4,2013-03-29T06:43:30.000000
339,Closed,Value 3,2013-04-13T04:43:47.000000
340,Assign seriousness,Value 9,2013-03-08T15:17:08.000000
340,Take in charge ticket,Value 9,2013-03-25T12:39:58.000000
340,Wait,Value 9,2013-03-25T12:46:20.000000
340,Resolve ticket,Value 9,2013-04-08T06:17:30.000000
340,Closed,Value 3,2013-04-23T06:17:39.000000
341,Assign seriousness,Value 1,2013-04-05T05:42:36.000000
341,Take in charge ticket,Value 2,2013-04-08T10:48:44.000000
341,Resolve ticket,Value 12,2013-04-22T05:23:20.000000
341,Closed,Value 3,2013-05-07T05:23:34.000000
344,Assign seriousness,Value 8,2010-12-21T12:23:11.000000
344,Take in charge ticket,Value 15,2010-12-21T12:59:20.000000
344,Resolve ticket,Value 15,2010-12-22T13:18:08.000000
344,Closed,Value 5,2011-02-18T12:30:47.000000
345,Assign seriousness,Value 14,2013-05-14T06:55:29.000000
345,Resolve ticket,Value 1,2013-06-04T11:51:18.000000
345,Closed,Value 3,2013-06-19T11:51:31.000000
347,Assign seriousness,Value 9,2010-12-15T06:56:44.000000
347,Take in charge ticket,Value 9,2010-12-15T06:57:29.000000
347,Wait,Value 9,2010-12-15T06:57:43.000000
347,Take in charge ticket,Value 9,2011-01-10T06:28:37.000000
347,Resolve ticket,Value 9,2011-01-10T06:28:52.000000
347,Closed,Value 5,2011-01-25T06:29:14.000000
348,Assign seriousness,Value 1,2012-01-24T06:16:57.000000
348,Take in charge ticket,Value 1,2012-01-24T06:17:22.000000
348,Resolve ticket,Value 1,2012-01-24T07:27:58.000000
348,Closed,Value 5,2012-03-10T06:21:13.000000
349,Assign seriousness,Value 2,2011-06-20T04:36:15.000000
349,Take in charge ticket,Value 2,2011-06-20T04:46:13.000000
349,Resolve ticket,Value 2,2011-06-20T04:52:36.000000
349,Closed,Value 5,2011-08-03T04:40:45.000000
350,Assign seriousness,Value 1,2012-09-03T07:50:54.000000
350,Take in charge ticket,Value 1,2012-09-03T07:52:34.000000
350,Resolve ticket,Value 2,2012-09-19T05:10:34.000000
350,Closed,Value 3,2012-10-04T05:10:47.000000
351,Assign seriousness,Value 14,2013-08-26T05:26:39.000000
351,Take in charge ticket,Value 14,2013-08-26T06:57:27.000000
351,Create SW anomaly,Value 14,2013-08-27T10:06:08.000000
351,Resolve ticket,Value 2,2013-09-20T08:01:59.000000
351,Closed,Value 3,2013-10-05T08:02:08.000000
352,Assign seriousness,Value 9,2012-12-20T10:04:20.000000
352,Take in charge ticket,Value 9,2012-12-28T06:52:46.000000
352,Wait,Value 9,2012-12-28T09:19:49.000000
352,Resolve ticket,Value 9,2013-01-08T06:10:23.000000
352,Closed,Value 3,2013-01-23T06:10:36.000000
354,Assign seriousness,Value 1,2012-07-18T04:01:14.000000
354,Resolve ticket,Value 4,2012-07-18T04:24:34.000000
354,Closed,Value 5,2012-09-09T04:10:33.000000
355,Assign seriousness,Value 2,2013-03-27T06:17:01.000000
355,Take in charge ticket,Value 2,2013-04-09T05:48:15.000000
355,Require upgrade,Value 1,2013-04-12T04:04:27.000000
355,Resolve ticket,Value 2,2013-04-12T05:48:31.000000
355,Closed,Value 3,2013-04-27T05:48:51.000000
356,Assign seriousness,Value 4,2013-04-15T10:53:52.000000
356,Take in charge ticket,Value 2,2013-05-08T04:57:41.000000
356,Resolve ticket,Value 1,2013-05-08T07:19:38.000000
356,Closed,Value 3,2013-05-23T07:19:50.000000
357,Assign seriousness,Value 1,2012-06-21T09:50:46.000000
357,Take in charge ticket,Value 9,2012-06-21T10:30:02.000000
357,Wait,Value 9,2012-06-21T11:32:08.000000
357,Resolve ticket,Value 9,2012-06-25T09:03:33.000000
357,Closed,Value 5,2012-08-02T06:30:26.000000
359,Assign seriousness,Value 1,2012-04-18T05:55:20.000000
359,Take in charge ticket,Value 13,2012-04-18T09:36:14.000000
359,Wait,Value 13,2012-04-23T04:20:19.000000
359,Resolve ticket,Value 13,2012-05-11T05:51:18.000000
359,Closed,Value 5,2012-06-10T07:40:43.000000
360,Assign seriousness,Value 16,2010-06-04T06:44:39.000000
360,Take in charge ticket,Value 16,2010-06-04T07:42:32.000000
360,Wait,Value 16,2010-06-04T07:42:52.000000
360,Take in charge ticket,Value 16,2010-06-21T13:34:06.000000
360,Resolve ticket,Value 16,2010-06-21T13:34:13.000000
360,Closed,Value 5,2010-07-06T13:34:23.000000
361,Assign seriousness,Value 1,2013-04-05T13:10:29.000000
361,Take in charge ticket,Value 2,2013-04-23T04:27:05.000000
361,Resolve ticket,Value 1,2013-04-23T12:55:57.000000
361,Closed,Value 3,2013-05-08T12:56:16.000000
362,Assign seriousness,Value 8,2011-04-20T11:51:26.000000
362,Take in charge ticket,Value 8,2011-04-20T11:51:48.000000
362,Resolve ticket,Value 2,2011-04-26T06:22:16.000000
362,Take in charge ticket,Value 2,2011-05-03T07:00:28.000000
362,Resolve ticket,Value 2,2011-05-04T05:47:04.000000
362,Closed,Value 5,2011-05-21T12:01:05.000000
363,Assign seriousness,Value 1,2012-01-11T07:44:33.000000
363,Resolve ticket,Value 1,2012-01-12T12:25:42.000000
363,Closed,Value 5,2012-02-11T07:50:24.000000
364,Assign seriousness,Value 1,2011-10-24T07:09:39.000000
364,Take in charge ticket,Value 1,2011-10-24T07:09:49.000000
364,Resolve ticket,Value 1,2011-10-28T10:16:38.000000
364,Closed,Value 5,2011-12-01T09:10:29.000000
365,Assign seriousness,Value 13,2012-08-07T09:34:32.000000
365,Wait,Value 1,2012-09-05T09:43:03.000000
365,Resolve ticket,Value 13,2012-09-13T11:58:00.000000
365,Closed,Value 3,2012-09-28T11:58:18.000000
366,Assign seriousness,Value 2,2010-02-22T13:00:57.000000
366,Take in charge ticket,Value 2,2010-02-22T13:01:16.000000
366,Wait,Value 2,2010-02-23T13:52:23.000000
366,Take in charge ticket,Value 2,2010-02-24T07:50:30.000000
366,Resolve ticket,Value 2,2010-02-24T08:29:49.000000
366,Closed,Value 5,2010-03-25T13:10:39.000000
367,Assign seriousness,Value 1,2012-03-01T11:23:41.000000
367,Take in charge ticket,Value 10,2012-03-02T05:57:34.000000
367,Resolve ticket,Value 2,2012-03-02T12:50:16.000000
367,Closed,Value 5,2012-04-03T09:30:26.000000
369,Assign seriousness,Value 4,2012-08-10T10:34:03.000000
369,Resolve ticket,Value 13,2012-08-13T06:26:32.000000
369,Resolve ticket,Value 13,2012-08-13T06:26:32.000000
369,Closed,Value 5,2012-09-12T06:26:55.000000
371,Assign seriousness,Value 1,2012-09-03T13:10:07.000000
371,Take in charge ticket,Value 3,2012-09-05T04:13:32.000000
371,Resolve ticket,Value 2,2012-09-20T10:22:50.000000
371,Closed,Value 3,2012-10-05T10:23:09.000000
372,Assign seriousness,Value 15,2010-06-01T04:53:51.000000
372,Take in charge ticket,Value 16,2010-06-04T06:16:54.000000
372,Wait,Value 16,2010-06-04T09:12:27.000000
372,Take in charge ticket,Value 16,2010-06-09T08:47:56.000000
372,Resolve ticket,Value 16,2010-06-09T08:48:04.000000
372,Closed,Value 5,2010-07-03T05:00:23.000000
373,Assign seriousness,Value 4,2012-02-17T12:33:50.000000
373,Assign seriousness,Value 2,2012-02-17T12:45:57.000000
373,Take in charge ticket,Value 6,2012-02-20T06:47:32.000000
373,Wait,Value 6,2012-02-21T15:00:14.000000
373,Resolve ticket,Value 6,2012-02-22T11:53:23.000000
373,Closed,Value 5,2012-04-06T06:40:40.000000
374,Assign seriousness,Value 2,2011-11-03T08:52:15.000000
374,Take in charge ticket,Value 2,2011-11-03T08:52:31.000000
374,Resolve ticket,Value 2,2011-11-03T13:53:26.000000
374,Closed,Value 5,2011-12-17T09:01:03.000000
375,Assign seriousness,Value 1,2012-02-07T09:20:12.000000
375,Take in charge ticket,Value 1,2012-02-07T09:20:24.000000
375,Resolve ticket,Value 1,2012-02-09T09:44:03.000000
375,Resolve ticket,Value 1,2012-02-09T09:44:04.000000
375,Closed,Value 5,2012-03-09T09:30:21.000000
376,Assign seriousness,Value 1,2011-09-16T10:19:34.000000
376,Take in charge ticket,Value 2,2011-10-11T11:12:12.000000
376,Resolve ticket,Value 2,2011-10-11T11:12:58.000000
376,Closed,Value 5,2011-10-26T11:14:06.000000
377,Assign seriousness,Value 13,2012-09-13T10:52:09.000000
377,Resolve ticket,Value 2,2012-10-01T05:22:48.000000
377,Closed,Value 3,2012-10-16T05:23:05.000000
379,Assign seriousness,Value 8,2011-04-19T11:42:45.000000
379,Take in charge ticket,Value 8,2011-04-19T11:45:25.000000
379,Resolve ticket,Value 8,2011-04-19T11:45:42.000000
379,Closed,Value 5,2011-06-02T11:50:17.000000
380,Assign seriousness,Value 2,2010-07-27T10:32:52.000000
380,Take in charge ticket,Value 11,2010-07-27T10:41:21.000000
380,Resolve ticket,Value 11,2010-07-27T10:41:28.000000
380,Closed,Value 5,2010-09-09T10:40:21.000000
384,Assign seriousness,Value 1,2012-07-17T07:39:38.000000
384,Take in charge ticket,Value 1,2012-07-17T07:39:48.000000
384,Resolve ticket,Value 1,2012-07-17T09:46:20.000000
384,Closed,Value 5,2012-09-01T07:40:22.000000
385,Assign seriousness,Value 8,2011-04-13T12:24:54.000000
385,Take in charge ticket,Value 8,2011-04-13T12:25:35.000000
385,Wait,Value 2,2011-04-20T09:56:05.000000
385,Take in charge ticket,Value 2,2011-05-03T04:21:42.000000
385,Create SW anomaly,Value 2,2011-05-03T04:25:49.000000
385,Resolve ticket,Value 2,2011-05-18T05:37:33.000000
385,RESOLVED,Value 2,2011-05-18T07:45:13.000000
385,INVALID,Value 2,2011-05-18T07:45:13.000000
385,Closed,Value 5,2011-06-02T05:37:59.000000
385,VERIFIED,Value 22,2011-06-08T14:05:32.000000
387,Assign seriousness,Value 15,2010-11-15T06:19:05.000000
387,Take in charge ticket,Value 14,2010-11-15T08:14:08.000000
387,Resolve ticket,Value 14,2010-11-17T09:25:24.000000
387,Closed,Value 5,2010-12-29T06:20:31.000000
388,Assign seriousness,Value 2,2011-02-10T06:16:03.000000
388,Take in charge ticket,Value 2,2011-02-10T06:16:33.000000
388,Resolve ticket,Value 2,2011-02-10T13:55:20.000000
388,Closed,Value 5,2011-04-03T04:16:50.000000
389,Assign seriousness,Value 1,2011-12-27T12:51:23.000000
389,Take in charge ticket,Value 2,2012-01-05T08:04:26.000000
389,Wait,Value 2,2012-01-10T09:11:34.000000
389,Resolve ticket,Value 9,2012-01-20T07:09:17.000000
389,Closed,Value 5,2012-02-19T07:10:05.000000
390,Assign seriousness,Value 9,2011-02-08T09:57:41.000000
390,Take in charge ticket,Value 9,2011-02-08T09:58:01.000000
390,Wait,Value 9,2011-02-10T06:27:30.000000
390,Take in charge ticket,Value 9,2011-02-14T10:01:11.000000
390,Resolve ticket,Value 9,2011-02-14T10:02:59.000000
390,Take in charge ticket,Value 8,2011-03-03T07:46:37.000000
390,Resolve ticket,Value 9,2011-03-03T12:05:29.000000
390,Closed,Value 5,2011-04-02T11:15:17.000000
391,Assign seriousness,Value 2,2012-05-08T13:05:37.000000
391,Take in charge ticket,Value 2,2012-05-16T05:04:37.000000
391,Wait,Value 2,2012-05-16T12:11:27.000000
391,Resolve ticket,Value 2,2012-05-25T04:42:41.000000
391,Closed,Value 5,2012-06-19T05:31:48.000000
392,Insert ticket,Value 5,2010-06-10T04:24:28.000000
392,Assign seriousness,Value 12,2010-06-10T08:14:25.000000
392,Take in charge ticket,Value 2,2010-06-17T09:41:37.000000
392,Resolve ticket,Value 12,2010-07-01T06:20:34.000000
392,Closed,Value 5,2010-07-31T06:21:01.000000
393,Assign seriousness,Value 2,2010-02-17T13:36:36.000000
393,Take in charge ticket,Value 2,2010-02-18T12:17:36.000000
393,Resolve ticket,Value 2,2010-02-18T12:17:42.000000
393,Closed,Value 5,2010-03-20T13:40:17.000000
394,Assign seriousness,Value 14,2010-09-13T06:20:51.000000
394,Take in charge ticket,Value 14,2010-09-13T06:21:11.000000
394,Wait,Value 14,2010-09-30T12:02:20.000000
394,Wait,Value 2,2010-10-07T06:33:35.000000
394,Take in charge ticket,Value 14,2010-10-08T07:13:46.000000
394,Resolve ticket,Value 14,2010-10-08T07:13:59.000000
394,Closed,Value 5,2010-10-23T07:14:15.000000
395,Assign seriousness,Value 1,2012-03-30T12:30:09.000000
395,Take in charge ticket,Value 1,2012-04-02T12:20:47.000000
395,Wait,Value 2,2012-04-06T11:12:57.000000
395,Resolve ticket,Value 10,2012-04-20T07:42:17.000000
395,Closed,Value 5,2012-05-08T10:10:15.000000
398,Assign seriousness,Value 14,2010-09-20T11:52:16.000000
398,Take in charge ticket,Value 14,2010-09-20T11:52:31.000000
398,Resolve ticket,Value 14,2010-09-20T11:52:54.000000
398,Closed,Value 5,2010-11-03T14:00:22.000000
399,Assign seriousness,Value 1,2013-07-24T10:10:48.000000
399,Take in charge ticket,Value 1,2013-07-24T10:11:19.000000
399,Wait,Value 2,2013-07-24T10:14:58.000000
399,Resolve ticket,Value 2,2013-09-06T13:01:28.000000
399,Closed,Value 3,2013-09-21T13:01:41.000000
400,Insert ticket,Value 13,2013-01-11T13:07:28.000000
400,Wait,Value 2,2013-02-05T14:24:57.000000
400,Wait,Value 2,2013-02-14T15:08:51.000000
401,Assign seriousness,Value 4,2012-06-06T11:48:56.000000
401,Take in charge ticket,Value 9,2012-06-07T09:19:44.000000
401,Resolve ticket,Value 9,2012-06-08T04:13:29.000000
401,Closed,Value 5,2012-07-07T11:50:30.000000
402,Assign seriousness,Value 9,2010-12-17T08:33:28.000000
402,Take in charge ticket,Value 9,2010-12-17T08:37:30.000000
402,Resolve ticket,Value 9,2010-12-17T11:38:37.000000
402,Closed,Value 5,2011-02-10T08:40:52.000000
403,Assign seriousness,Value 8,2011-05-04T09:44:15.000000
403,Take in charge ticket,Value 8,2011-05-04T09:44:29.000000
403,Resolve ticket,Value 8,2011-05-04T10:44:28.000000
403,Closed,Value 5,2011-06-10T09:50:37.000000
404,Assign seriousness,Value 4,2011-11-09T11:27:25.000000
404,Take in charge ticket,Value 6,2011-11-09T11:46:24.000000
404,Resolve ticket,Value 6,2011-11-10T06:57:19.000000
404,Closed,Value 5,2011-12-25T11:30:38.000000
405,Assign seriousness,Value 1,2012-07-17T10:13:29.000000
405,Take in charge ticket,Value 4,2012-07-19T04:24:17.000000
405,Resolve ticket,Value 4,2012-07-24T10:50:16.000000
405,Closed,Value 5,2012-09-01T10:20:36.000000
406,Assign seriousness,Value 1,2013-06-03T12:44:56.000000
406,Take in charge ticket,Value 2,2013-06-05T05:05:45.000000
406,Wait,Value 2,2013-06-05T09:59:52.000000
406,Require upgrade,Value 1,2013-06-10T09:44:32.000000
406,Require upgrade,Value 2,2013-06-12T06:47:38.000000
406,Resolve ticket,Value 2,2013-06-21T04:13:49.000000
406,Closed,Value 3,2013-07-06T04:14:08.000000
407,Insert ticket,Value 4,2012-02-27T06:10:47.000000
407,Take in charge ticket,Value 4,2012-02-27T06:11:11.000000
407,Resolve ticket,Value 4,2012-02-27T07:28:28.000000
407,Closed,Value 5,2012-04-05T04:20:30.000000
409,Assign seriousness,Value 2,2010-04-26T07:34:05.000000
409,Take in charge ticket,Value 16,2010-05-04T10:19:40.000000
409,Resolve ticket,Value 16,2010-05-04T10:20:37.000000
409,Closed,Value 5,2010-06-24T07:40:34.000000
410,Assign seriousness,Value 4,2012-02-29T11:57:19.000000
410,Resolve ticket,Value 4,2012-03-02T08:36:18.000000
410,Closed,Value 5,2012-04-07T10:00:38.000000
412,Assign seriousness,Value 9,2011-08-05T10:00:13.000000
412,Take in charge ticket,Value 9,2011-08-11T07:30:47.000000
412,Wait,Value 9,2011-08-12T10:42:55.000000
412,Resolve ticket,Value 9,2011-08-19T09:25:37.000000
412,Closed,Value 5,2011-09-07T10:10:56.000000
413,Assign seriousness,Value 1,2012-06-07T12:17:19.000000
413,Take in charge ticket,Value 1,2012-06-07T12:17:28.000000
413,Resolve ticket,Value 1,2012-06-18T09:22:15.000000
413,Closed,Value 5,2012-07-21T12:20:25.000000
414,Assign seriousness,Value 1,2012-11-21T07:56:44.000000
414,Wait,Value 1,2012-11-21T07:57:53.000000
414,Resolve ticket,Value 9,2012-12-28T09:36:52.000000
414,Resolve ticket,Value 9,2012-12-28T09:36:52.000000
414,Closed,Value 3,2013-01-12T09:37:11.000000
415,Assign seriousness,Value 9,2011-07-07T09:58:51.000000
415,Take in charge ticket,Value 9,2011-07-08T05:58:32.000000
415,Resolve ticket,Value 10,2011-07-11T14:01:35.000000
415,Closed,Value 5,2011-08-24T10:00:35.000000
416,Assign seriousness,Value 2,2010-04-09T04:37:43.000000
416,Assign seriousness,Value 2,2010-04-14T12:09:55.000000
416,Take in charge ticket,Value 2,2010-04-14T12:13:59.000000
416,Resolve ticket,Value 2,2010-04-14T12:14:04.000000
416,Closed,Value 21,2010-05-10T06:36:35.000000
417,Assign seriousness,Value 1,2011-12-20T12:07:56.000000
417,Take in charge ticket,Value 4,2011-12-21T08:08:25.000000
417,Wait,Value 4,2012-01-03T08:19:20.000000
417,Resolve ticket,Value 4,2012-01-11T09:46:16.000000
417,Closed,Value 5,2012-02-12T13:40:48.000000
419,Assign seriousness,Value 2,2010-04-27T09:52:43.000000
419,Take in charge ticket,Value 16,2010-05-04T10:24:49.000000
419,Resolve ticket,Value 16,2010-05-04T10:59:35.000000
419,Take in charge ticket,Value 16,2010-05-25T12:43:54.000000
419,Resolve ticket,Value 16,2010-05-25T12:48:33.000000
419,Closed,Value 5,2010-06-09T12:48:46.000000
421,Assign seriousness,Value 13,2011-08-29T11:09:34.000000
421,Take in charge ticket,Value 2,2011-08-31T04:53:54.000000
421,Resolve ticket,Value 2,2011-10-07T12:45:38.000000
421,Closed,Value 5,2011-10-22T12:45:53.000000
424,Assign seriousness,Value 9,2011-08-04T09:28:49.000000
424,Take in charge ticket,Value 9,2011-08-04T09:41:58.000000
424,Wait,Value 9,2011-08-04T12:14:40.000000
424,Resolve ticket,Value 9,2011-08-19T06:38:04.000000
424,Closed,Value 5,2011-09-07T12:50:31.000000
425,Assign seriousness,Value 8,2011-01-04T08:21:33.000000
425,Assign seriousness,Value 2,2011-01-11T13:15:48.000000
425,Take in charge ticket,Value 2,2011-01-11T13:15:59.000000
425,Wait,Value 14,2011-01-18T13:56:39.000000
425,Take in charge ticket,Value 14,2011-01-31T12:11:27.000000
425,Resolve ticket,Value 14,2011-01-31T12:11:42.000000
425,Closed,Value 5,2011-02-15T12:11:56.000000
426,Assign seriousness,Value 9,2010-10-22T09:44:40.000000
426,Take in charge ticket,Value 9,2010-10-25T12:07:52.000000
426,Resolve ticket,Value 9,2010-10-25T12:08:26.000000
426,Closed,Value 5,2010-11-23T11:50:20.000000
427,Assign seriousness,Value 19,2010-10-29T10:06:49.000000
427,Take in charge ticket,Value 7,2010-11-02T11:01:02.000000
427,Resolve ticket,Value 7,2010-11-02T11:01:13.000000
427,Closed,Value 5,2010-11-30T12:11:05.000000
428,Assign seriousness,Value 1,2013-05-15T12:18:45.000000
428,Resolve ticket,Value 2,2013-06-25T07:50:11.000000
428,Resolve ticket,Value 2,2013-06-25T07:50:12.000000
428,Closed,Value 3,2013-07-10T07:50:24.000000
429,Assign seriousness,Value 2,2010-04-27T05:15:20.000000
429,Assign seriousness,Value 2,2010-04-29T05:54:14.000000
429,Take in charge ticket,Value 2,2010-04-29T05:54:23.000000
429,Resolve ticket,Value 2,2010-04-29T05:54:28.000000
429,Closed,Value 5,2010-06-10T05:22:09.000000
431,Assign seriousness,Value 14,2013-05-20T07:11:29.000000
431,Take in charge ticket,Value 14,2013-05-20T07:12:20.000000
431,Wait,Value 14,2013-05-29T11:14:02.000000
431,Resolve ticket,Value 14,2013-06-17T10:31:57.000000
431,Closed,Value 3,2013-07-02T10:32:11.000000
432,Assign seriousness,Value 4,2013-02-18T09:15:09.000000
432,Take in charge ticket,Value 2,2013-03-06T08:26:43.000000
432,Require upgrade,Value 4,2013-03-06T08:26:51.000000
432,Require upgrade,Value 9,2013-03-06T08:43:02.000000
432,Resolve ticket,Value 9,2013-03-06T08:52:43.000000
432,Closed,Value 3,2013-03-21T08:53:02.000000
433,Assign seriousness,Value 1,2011-12-28T06:25:32.000000
433,Take in charge ticket,Value 1,2011-12-28T06:25:43.000000
433,Resolve ticket,Value 1,2011-12-28T06:47:54.000000
433,Closed,Value 5,2012-02-03T06:30:46.000000
434,Assign seriousness,Value 6,2010-04-19T04:44:31.000000
434,Take in charge ticket,Value 2,2010-04-19T06:15:20.000000
434,Resolve ticket,Value 2,2010-04-19T06:26:05.000000
434,Closed,Value 5,2010-05-26T04:50:40.000000
435,Assign seriousness,Value 8,2011-05-16T09:18:22.000000
435,Take in charge ticket,Value 8,2011-05-16T09:19:56.000000
435,Wait,Value 9,2011-05-16T11:59:19.000000
435,Take in charge ticket,Value 2,2011-06-03T10:19:37.000000
435,Resolve ticket,Value 2,2011-06-03T10:19:46.000000
435,Closed,Value 5,2011-06-18T10:20:00.000000
437,Assign seriousness,Value 1,2011-10-21T04:01:58.000000
437,Take in charge ticket,Value 6,2011-10-26T10:19:04.000000
437,Resolve ticket,Value 6,2011-11-09T06:04:39.000000
437,Closed,Value 5,2011-12-09T06:05:12.000000
438,Assign seriousness,Value 4,2013-04-29T11:07:36.000000
438,Assign seriousness,Value 4,2013-04-29T11:13:32.000000
438,Take in charge ticket,Value 4,2013-05-13T05:18:38.000000
438,Wait,Value 4,2013-05-14T05:10:33.000000
438,Resolve ticket,Value 4,2013-05-20T04:59:53.000000
438,Closed,Value 3,2013-06-04T05:00:07.000000
440,Assign seriousness,Value 8,2011-02-25T11:40:04.000000
440,Assign seriousness,Value 8,2011-02-25T11:41:48.000000
440,Take in charge ticket,Value 2,2011-03-01T05:56:01.000000
440,Resolve ticket,Value 10,2011-03-02T06:52:51.000000
440,Closed,Value 5,2011-04-05T11:34:24.000000
441,Assign seriousness,Value 9,2012-12-10T09:53:38.000000
441,Take in charge ticket,Value 9,2012-12-11T11:32:17.000000
441,Resolve ticket,Value 9,2013-01-08T09:42:08.000000
441,Closed,Value 3,2013-01-23T09:42:26.000000
443,Assign seriousness,Value 1,2013-06-11T05:26:59.000000
443,Take in charge ticket,Value 2,2013-06-11T05:27:23.000000
443,Wait,Value 1,2013-06-19T09:19:46.000000
443,Resolve ticket,Value 1,2013-07-01T05:53:03.000000
443,Closed,Value 3,2013-07-16T05:53:14.000000
444,Assign seriousness,Value 2,2010-02-19T07:28:22.000000
444,Take in charge ticket,Value 2,2010-02-19T07:28:30.000000
444,Resolve ticket,Value 2,2010-02-19T07:28:36.000000
444,Closed,Value 5,2010-03-24T07:30:37.000000
445,Assign seriousness,Value 13,2011-07-05T10:47:08.000000
445,Take in charge ticket,Value 13,2011-07-05T10:47:22.000000
445,Resolve ticket,Value 13,2011-07-05T10:52:37.000000
445,Closed,Value 5,2011-08-05T10:50:21.000000
446,Assign seriousness,Value 14,2013-04-23T13:07:34.000000
446,Take in charge ticket,Value 2,2013-06-07T05:55:58.000000
446,Resolve ticket,Value 14,2013-06-07T06:05:27.000000
446,Closed,Value 3,2013-06-22T06:05:45.000000
447,Assign seriousness,Value 2,2010-02-02T07:57:11.000000
447,Take in charge ticket,Value 2,2010-02-02T07:57:23.000000
447,Resolve ticket,Value 2,2010-02-02T07:57:29.000000
447,Closed,Value 5,2010-03-18T08:00:48.000000
448,Assign seriousness,Value 2,2012-02-22T09:12:44.000000
448,Take in charge ticket,Value 2,2012-02-22T09:13:10.000000
448,Wait,Value 2,2012-02-22T09:30:21.000000
448,Resolve ticket,Value 2,2012-04-06T11:45:11.000000
448,Closed,Value 5,2012-04-21T11:45:23.000000
450,Assign seriousness,Value 8,2011-01-04T12:39:02.000000
450,Assign seriousness,Value 2,2011-01-11T13:17:49.000000
450,Take in charge ticket,Value 2,2011-01-11T13:18:14.000000
450,Wait,Value 14,2011-01-17T11:15:47.000000
450,Take in charge ticket,Value 14,2011-01-28T13:03:34.000000
450,Resolve ticket,Value 14,2011-01-28T13:04:00.000000
