prediction,truth,similarity
[],"[16, 18, 14, 19, 17, 19, 17, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.0
"[18, 14, 19, 17]","[18, 14, 19, 17, 19, 17, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.12903225806451613
"[14, 19, 17]","[14, 19, 17, 19, 17, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.09999999999999998
"[19, 17]","[19, 17, 19, 17, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.06896551724137934
"[17, 19, 17]","[17, 19, 17, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.1071428571428571
"[19, 17]","[19, 17, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.07407407407407407
[17],"[17, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.038461538461538436
[],"[19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.0
[17],"[12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.04166666666666663
"[17, 13, 11, 13, 18, 11, 19, 17]","[17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.21739130434782605
"[13, 11, 13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.18181818181818177
"[18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.04761904761904767
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.09999999999999998
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.1578947368421053
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.11111111111111116
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.17647058823529416
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.125
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.19999999999999996
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.1428571428571429
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.23076923076923073
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.16666666666666663
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.2727272727272727
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11]",0.19999999999999996
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11]",0.33333333333333337
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11]",0.25
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11]",0.4285714285714286
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11]",0.33333333333333337
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11]",0.5
"[13, 18, 11, 19, 17]","[13, 11, 13, 11]",0.4
"[11, 13, 18, 11, 19, 17]","[11, 13, 11]",0.5
"[13, 18, 11, 19, 17]","[13, 11]",0.4
"[11, 13, 18, 11, 19, 17]",[11],0.16666666666666663
"[13, 18, 11, 19, 17]",[],0.0
"[10, 8]","[10, 8, 10, 8]",0.5
[8],"[8, 10, 8]",0.33333333333333337
[],"[10, 8]",0.0
[8],[8],1.0
[],[],1.0
"[4, 2]","[4, 9, 2, 10, 8]",0.4
[2],"[9, 2, 10, 8]",0.25
"[2, 10, 8]","[2, 10, 8]",1.0
"[10, 8]","[10, 8]",1.0
[8],[8],1.0
[],[],1.0
"[10, 8]","[10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14]",0.11764705882352944
[8],"[8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14]",0.0625
[],"[10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14]",0.0
[8],"[8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14]",0.0714285714285714
[],"[10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14]",0.0
[8],"[15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14]",0.08333333333333337
"[8, 16, 14, 16, 14]","[8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14]",0.4545454545454546
"[16, 14, 16, 14]","[16, 14, 16, 14, 16, 14, 16, 14, 16, 14]",0.4
"[14, 16, 14]","[14, 16, 14, 16, 14, 16, 14, 16, 14]",0.33333333333333337
"[16, 14]","[16, 14, 16, 14, 16, 14, 16, 14]",0.25
[14],"[14, 16, 14, 16, 14, 16, 14]",0.1428571428571429
[],"[16, 14, 16, 14, 16, 14]",0.0
[14],"[14, 16, 14, 16, 14]",0.19999999999999996
[],"[16, 14, 16, 14]",0.0
[14],"[14, 16, 14]",0.33333333333333337
"[16, 14]","[16, 14]",1.0
"[18, 14, 19, 17]",[14],0.25
[],[],1.0
"[10, 8]","[10, 8, 10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.07692307692307687
[8],"[8, 10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.040000000000000036
[],"[10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.0
[8],"[8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.04347826086956519
[],"[10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.0
[8],"[8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.04761904761904767
[],"[10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.0
[8],"[15, 8, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.052631578947368474
"[8, 16, 14, 16, 14]","[8, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.2777777777777778
"[16, 14, 16, 14]","[16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.23529411764705888
"[14, 16, 14]","[14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.1875
"[16, 14]","[16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.1333333333333333
"[14, 16, 14]","[14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.2142857142857143
"[16, 14, 16, 14]","[16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.3076923076923077
[14],"[14, 16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.08333333333333337
[],"[16, 18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.0
"[18, 14, 19, 17]","[18, 14, 19, 17, 19, 17, 19, 17, 19, 17]",0.4
"[14, 19, 17]","[14, 19, 17, 19, 17, 19, 17, 19, 17]",0.33333333333333337
"[19, 17]","[19, 17, 19, 17, 19, 17, 19, 17]",0.25
[17],"[17, 19, 17, 19, 17, 19, 17]",0.1428571428571429
[],"[19, 17, 19, 17, 19, 17]",0.0
[17],"[17, 19, 17, 19, 17]",0.19999999999999996
[],"[19, 17, 19, 17]",0.0
[17],"[17, 19, 17]",0.33333333333333337
[],"[19, 17]",0.0
[17],[17],1.0
[],[],1.0
"[10, 8]","[10, 8, 10, 8, 10, 8, 10, 15, 8, 16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.05882352941176472
[8],"[8, 10, 8, 10, 8, 10, 15, 8, 16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.030303030303030276
[],"[10, 8, 10, 8, 10, 15, 8, 16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.0
[8],"[8, 10, 8, 10, 15, 8, 16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.032258064516129004
[],"[10, 8, 10, 15, 8, 16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.0
[8],"[8, 10, 15, 8, 16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.03448275862068961
[],"[10, 15, 8, 16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.0
[8],"[15, 8, 16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.03703703703703709
"[8, 16, 14, 16, 14]","[8, 16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.1923076923076923
"[16, 14, 16, 14]","[16, 15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.16000000000000003
"[14, 16, 14]","[15, 14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.125
"[14, 16, 14, 16, 14]","[14, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.21739130434782605
"[16, 14, 16, 14]","[16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.18181818181818177
"[14, 16, 14]","[14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.1428571428571429
"[16, 14, 16, 14]","[16, 18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.09999999999999998
"[18, 14, 19, 17]","[18, 14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.21052631578947367
"[14, 19, 17]","[14, 19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.16666666666666663
"[19, 17]","[19, 12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.11764705882352944
[17],"[12, 17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.0625
"[17, 13, 11]","[17, 13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.19999999999999996
"[13, 11]","[13, 11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.1428571428571429
"[11, 13, 18, 11, 19, 17]","[11, 13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.46153846153846156
"[13, 18, 11, 19, 17]","[13, 12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.41666666666666663
"[11, 13, 18, 11, 19, 17]","[12, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.5454545454545454
"[11, 13, 11, 13, 11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",1.0
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 18, 11, 19, 17]",0.5555555555555556
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 18, 11, 19, 17]",0.75
"[13, 18, 11, 19, 17]","[13, 11, 13, 18, 11, 19, 17]",0.7142857142857143
"[11, 13, 18, 11, 19, 17]","[11, 13, 18, 11, 19, 17]",1.0
"[13, 18, 11, 19, 17]","[13, 18, 11, 19, 17]",1.0
"[18, 11, 19, 17]","[18, 11, 19, 17]",1.0
"[11, 19, 17]","[11, 19, 17]",1.0
"[19, 17]","[19, 17]",1.0
[17],[17],1.0
[],[],1.0
"[10, 8]","[10, 15, 8, 16, 15, 14, 16, 18, 14, 19, 17]",0.18181818181818177
[8],"[15, 8, 16, 15, 14, 16, 18, 14, 19, 17]",0.09999999999999998
"[8, 16, 14, 16, 14]","[8, 16, 15, 14, 16, 18, 14, 19, 17]",0.5555555555555556
"[16, 14, 16, 14]","[16, 15, 14, 16, 18, 14, 19, 17]",0.5
[14],"[15, 14, 16, 18, 14, 19, 17]",0.1428571428571429
"[14, 16, 14, 16, 14]","[14, 16, 18, 14, 19, 17]",0.5
"[16, 14]","[16, 18, 14, 19, 17]",0.4
"[18, 14, 19, 17]","[18, 14, 19, 17]",1.0
"[14, 19, 17]","[14, 19, 17]",1.0
"[19, 17]","[19, 17]",1.0
[17],[17],1.0
[],[],1.0
"[10, 8]","[10, 8, 10, 8, 10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.0714285714285714
[8],"[8, 10, 8, 10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.03703703703703709
[],"[10, 8, 10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.0
[8],"[8, 10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.040000000000000036
[],"[10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.0
[8],"[8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.04347826086956519
[],"[10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.0
[8],"[8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.04761904761904767
[],"[10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.0
[8],"[15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.052631578947368474
"[8, 16, 14, 16, 14]","[8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.2777777777777778
"[16, 14, 16, 14]","[16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.23529411764705888
"[14, 16, 14]","[14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.1875
"[16, 14]","[16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.1333333333333333
[14],"[14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.0714285714285714
[],"[16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.0
[14],"[14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.08333333333333337
[],"[16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.0
[14],"[14, 16, 14, 16, 14, 16, 14, 16, 14, 14]",0.09999999999999998
[],"[16, 14, 16, 14, 16, 14, 16, 14, 14]",0.0
[14],"[14, 16, 14, 16, 14, 16, 14, 14]",0.125
[],"[16, 14, 16, 14, 16, 14, 14]",0.0
[14],"[14, 16, 14, 16, 14, 14]",0.16666666666666663
[],"[16, 14, 16, 14, 14]",0.0
"[14, 14]","[14, 16, 14, 14]",0.5
[14],"[16, 14, 14]",0.33333333333333337
"[14, 14]","[14, 14]",1.0
"[16, 14, 14]",[14],0.33333333333333337
[],[],1.0
"[4, 2]","[4, 2, 4, 2]",0.5
[2],"[2, 4, 2]",0.33333333333333337
[],"[4, 2]",0.0
[2],[2],1.0
[],[],1.0
"[10, 8]","[10, 15, 8, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.05555555555555558
[8],"[15, 8, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.02857142857142858
"[8, 16, 14, 16, 14]","[8, 16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.1470588235294118
"[16, 14, 16, 14]","[16, 14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.12121212121212122
"[14, 16, 14]","[14, 16, 18, 14, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.09375
"[16, 14]","[16, 18, 14, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.06451612903225812
"[18, 14, 19, 17]","[18, 14, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.1333333333333333
"[14, 19, 17]","[14, 19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.10344827586206895
"[19, 17]","[19, 12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.0714285714285714
[17],"[12, 17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.03703703703703709
"[17, 13, 11, 13, 11, 13, 18, 11, 19, 17]","[17, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.3846153846153846
"[13, 11, 13, 11, 13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.36
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.25
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.21739130434782605
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.2727272727272727
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.23809523809523814
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.30000000000000004
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.26315789473684215
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.33333333333333337
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.2941176470588235
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.375
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.33333333333333337
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.4285714285714286
"[13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.3846153846153846
[11],"[11, 13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.08333333333333337
[],"[13, 11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.0
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 11, 13, 18, 11, 19, 17]",0.6
"[13, 11, 13, 18, 11, 19, 17]","[13, 11, 13, 11, 13, 18, 11, 19, 17]",0.7777777777777778
"[11, 13, 18, 11, 19, 17]","[11, 13, 11, 13, 18, 11, 19, 17]",0.75
"[13, 11, 13, 18, 11, 19, 17]","[13, 11, 13, 18, 11, 19, 17]",1.0
"[18, 11, 19, 17]","[11, 13, 18, 11, 19, 17]",0.6666666666666667
"[13, 11, 13, 18, 11, 19, 17]","[13, 18, 11, 19, 17]",0.7142857142857143
"[18, 11, 19, 17]","[18, 11, 19, 17]",1.0
"[11, 19, 17]","[11, 19, 17]",1.0
"[19, 17]","[19, 17]",1.0
[17],[17],1.0
[],[],1.0
"[4, 2]","[4, 2, 4, 9, 2, 10, 8]",0.2857142857142857
[2],"[2, 4, 9, 2, 10, 8]",0.16666666666666663
[],"[4, 9, 2, 10, 8]",0.0
[2],"[9, 2, 10, 8]",0.25
"[2, 10, 8]","[2, 10, 8]",1.0
"[10, 8]","[10, 8]",1.0
[8],[8],1.0
[],[],1.0
"[4, 2]","[4, 2, 4, 9, 2, 10, 8, 10, 8, 10, 8]",0.18181818181818177
[2],"[2, 4, 9, 2, 10, 8, 10, 8, 10, 8]",0.09999999999999998
[],"[4, 9, 2, 10, 8, 10, 8, 10, 8]",0.0
[2],"[9, 2, 10, 8, 10, 8, 10, 8]",0.125
"[2, 10, 8]","[2, 10, 8, 10, 8, 10, 8]",0.4285714285714286
"[10, 8]","[10, 8, 10, 8, 10, 8]",0.33333333333333337
[8],"[8, 10, 8, 10, 8]",0.19999999999999996
[],"[10, 8, 10, 8]",0.0
[8],"[8, 10, 8]",0.33333333333333337
[],"[10, 8]",0.0
[8],[8],1.0
[],[],1.0
"[4, 2]","[4, 9, 2, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8]",0.1333333333333333
[2],"[9, 2, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8]",0.0714285714285714
"[2, 10, 8]","[2, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8]",0.23076923076923073
"[10, 8]","[10, 8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8]",0.16666666666666663
[8],"[8, 10, 8, 10, 8, 10, 8, 10, 8, 10, 8]",0.09090909090909094
[],"[10, 8, 10, 8, 10, 8, 10, 8, 10, 8]",0.0
[8],"[8, 10, 8, 10, 8, 10, 8, 10, 8]",0.11111111111111116
[],"[10, 8, 10, 8, 10, 8, 10, 8]",0.0
[8],"[8, 10, 8, 10, 8, 10, 8]",0.1428571428571429
[],"[10, 8, 10, 8, 10, 8]",0.0
[8],"[8, 10, 8, 10, 8]",0.19999999999999996
[],"[10, 8, 10, 8]",0.0
[8],"[8, 10, 8]",0.33333333333333337
[],"[10, 8]",0.0
[8],[8],1.0
[],[],1.0
"[10, 8]","[10, 8, 10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17]",0.05882352941176472
[8],"[8, 10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17]",0.030303030303030276
[],"[10, 8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17]",0.0
[8],"[8, 10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17]",0.032258064516129004
[],"[10, 8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17]",0.0
[8],"[8, 10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17]",0.03448275862068961
[],"[10, 15, 8, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 14, 16, 18, 14, 19, 17, 19, 17, 19, 17]",0.0
